,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2022-06-30),連續三年毛利率大於25%且近四季毛利率也大於25%(2022-06-30),連續三年EPS均大於0且近一季EPS也大於0(2022-06-30),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2022-06-30),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2022-06-30),近6月累積營收年增率連2個月增加(2022-10-10),近12月累積營收年增率連2個月增加(2022-10-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2022-06-30),ROE連續三季成長，且近一季ROE>10%(2022-06-30),毛利率連續三季成長，且近一季毛利率>25%(2022-06-30),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('2395研華', 9)",4506崇友,4506崇友,4506崇友,3380明泰,4506崇友,2317鴻海,2317鴻海,1313聯成,6443元晶,1537廣隆,2607榮運,4506崇友,,,,,,,,
1,"('1560中砂', 9)",6146耕興,6146耕興,1308亞聚,1227佳格,2103台橡,2412中華電,2308台達電,1315達新,8462柏文,9802鈺齊-KY,9925新保,6669緯穎,,,,,,,,
2,"('3529力旺', 8)",6669緯穎,2455全新,6146耕興,3680家登,1308亞聚,2308台達電,2303聯電,1909榮成,1519華城,9910豐泰,2395研華,1515力山,,,,,,,,
3,"('2308台達電', 8)",2455全新,2360致茂,1723中碳,2231為升,6146耕興,2303聯電,3008大立光,2387精元,2367燿華,3035智原,2330台積電,6177達麗,,,,,,,,
4,"('1216統一', 7)",2313華通,3014聯陽,6669緯穎,2912統一超,2049上銀,3008大立光,1216統一,2524京城,2618長榮航,1476儒鴻,1419新紡,6121新普,,,,,,,,
5,"('6472保瑞', 7)",2360致茂,2337旺宏,3049和鑫,3218大學光,1723中碳,1216統一,2891中信金,2849安泰銀,2539櫻花建,2330台積電,2303聯電,3380明泰,,,,,,,,
6,"('9911櫻花', 7)",3014聯陽,5871中租-KY,2455全新,8454富邦媒,3049和鑫,3711日月光投控,3711日月光投控,2867三商壽,2388威盛,8404百和興業-KY,2498宏達電,6269台郡,,,,,,,,
7,"('5483中美晶', 7)",6121新普,2923鼎固-KY,6177達麗,2308台達電,2455全新,2382廣達,2382廣達,2903遠百,6451訊芯-KY,5274信驊,8046南電,1589永冠-KY,,,,,,,,
8,"('6488環球晶', 7)",6269台郡,3680家登,2313華通,3059華晶科,6177達麗,6488環球晶,6488環球晶,2923鼎固-KY,6576逸達,9938百和,6472保瑞,2328廣宇,,,,,,,,
9,"('8069元太', 7)",5871中租-KY,5289宜鼎,1434福懋,3529力旺,2313華通,2912統一超,2912統一超,4935茂林-KY,4743合一,6670復盛應用,5347世界,1537廣隆,,,,,,,,
10,"('3443創意', 7)",5289宜鼎,8436大江,2360致茂,1582信錦,2360致茂,2892第一金,5880合庫金,6462神盾,,2449京元電子,5425台半,3260威剛,,,,,,,,
11,"('5274信驊', 7)",1707葡萄王,2231為升,2607榮運,5903全家,2607榮運,5880合庫金,2395研華,,,2454聯發科,3189景碩,3682亞太電,,,,,,,,
12,"('2539櫻花建', 7)",5457宣德,9925新保,9908大台北,2395研華,9908大台北,2395研華,1101台泥,,,3705永信,5483中美晶,2231為升,,,,,,,,
13,"('6409旭隼', 7)",2912統一超,1707葡萄王,3014聯陽,3552同致,3014聯陽,1101台泥,2801彰銀,,,8069元太,2524京城,5876上海商銀,,,,,,,,
14,"('1789神隆', 7)",3563牧德,2912統一超,6121新普,4904遠傳,6121新普,2885元大金,4938和碩,,,4919新唐,6488環球晶,4414如興,,,,,,,,
15,"('6643M31', 7)",2059川湖,3563牧德,3380明泰,6279胡連,2337旺宏,2801彰銀,2633台灣高鐵,,,1560中砂,5508永信建,1477聚陽,,,,,,,,
16,"('8917欣泰', 7)",9910豐泰,2059川湖,2337旺宏,5274信驊,5871中租-KY,5876上海商銀,9910豐泰,,,3037欣興,6576逸達,9910豐泰,,,,,,,,
17,"('6279胡連', 7)",3596智易,1903士紙,6269台郡,2340光磊,1537廣隆,2633台灣高鐵,2345智邦,,,,3533嘉澤,3596智易,,,,,,,,
18,"('2404漢唐', 6)",4736泰博,3022威強電,2884玉山金,9937全國,3680家登,9910豐泰,2474可成,,,,1560中砂,3530晶相光,,,,,,,,
19,"('2227裕日車', 6)",5388中磊,4736泰博,1227佳格,3443創意,5289宜鼎,2345智邦,1102亞泥,,,,6561是方,3022威強電,,,,,,,,
20,"('2707晶華', 6)",3218大學光,3035智原,2328廣宇,6472保瑞,2637慧洋-KY,2474可成,2105正新,,,,3037欣興,6462神盾,,,,,,,,
21,"('8482商億-KY', 6)",5287數字,6462神盾,5871中租-KY,6244茂迪,8436大江,1402遠東新,2883開發金,,,,,5522遠雄,,,,,,,,
22,"('4105東洋', 6)",2458義隆,5522遠雄,2362藍天,6643M31,2231為升,2105正新,3037欣興,,,,,6153嘉聯益,,,,,,,,
23,"('8422可寧衛', 6)",8454富邦媒,3218大學光,3260威剛,8917欣泰,9925新保,6669緯穎,6669緯穎,,,,,2308台達電,,,,,,,,
24,"('4107邦特', 6)",2308台達電,5287數字,1714和桐,1795美時,1707葡萄王,4958臻鼎-KY,2301光寶科,,,,,9907統一實,,,,,,,,
25,"('3653健策', 6)",1476儒鴻,2458義隆,3680家登,4576大銀微系統,5457宣德,5483中美晶,5483中美晶,,,,,1476儒鴻,,,,,,,,
26,"('3661世芯-KY', 6)",3529力旺,2308台達電,5289宜鼎,1614三洋電,8358金居,9921巨大,9921巨大,,,,,3529力旺,,,,,,,,
27,"('2524京城', 6)",6706惠特,1476儒鴻,2637慧洋-KY,2345智邦,2393億光,9904寶成,8464億豐,,,,,1582信錦,,,,,,,,
28,"('9937全國', 6)",5903全家,3529力旺,1532勤美,8086宏捷科,3563牧德,6409旭隼,9904寶成,,,,,1215卜蜂,,,,,,,,
29,"('9941裕融', 6)",1215卜蜂,6706惠特,2231為升,1590亞德客-KY,4961天鈺,3231緯創,6409旭隼,,,,,5536聖暉,,,,,,,,
30,"('1590亞德客-KY', 6)",3105穩懋,5903全家,9925新保,2633台灣高鐵,3042晶技,2356英業達,3231緯創,,,,,8081致新,,,,,,,,
31,"('8464億豐', 6)",8081致新,6182合晶,5876上海商銀,6285啟碁,1477聚陽,2227裕日車,2356英業達,,,,,2478大毅,,,,,,,,
32,"('5425台半', 6)",3090日電貿,3105穩懋,4532瑞智,3081聯亞,2059川湖,2834臺企銀,2227裕日車,,,,,3090日電貿,,,,,,,,
33,"('9917中保科', 6)",2395研華,8081致新,2605新興,3653健策,3530晶相光,6121新普,2360致茂,,,,,2395研華,,,,,,,,
34,"('6277宏正', 6)",6213聯茂,2395研華,1707葡萄王,2351順德,3022威強電,2385群光,2834臺企銀,,,,,3376新日興,,,,,,,,
35,"('4904遠傳', 6)",2330台積電,2330台積電,5457宣德,8255朋程,4736泰博,5903全家,2610華航,,,,,4915致伸,,,,,,,,
36,"('8255朋程', 6)",8016矽創,8016矽創,8358金居,2227裕日車,3035智原,5904寶雅,2385群光,,,,,1402遠東新,,,,,,,,
37,"('5904寶雅', 6)",4915致伸,8404百和興業-KY,2912統一超,1319東陽,5522遠雄,1504東元,2618長榮航,,,,,1110東泥,,,,,,,,
38,"('6561是方', 6)",2850新產,6223旺矽,2393億光,3045台灣大,3218大學光,6176瑞儀,2371大同,,,,,8404百和興業-KY,,,,,,,,
39,"('2912統一超', 6)",3078僑威,1419新紡,3563牧德,6282康舒,5287數字,2313華通,5903全家,,,,,2511太子,,,,,,,,
40,"('4536拓凱', 6)",6223旺矽,4904遠傳,4961天鈺,3661世芯-KY,1229聯華,3532台勝科,5274信驊,,,,,2838聯邦銀,,,,,,,,
41,"('9910豐泰', 6)",5469瀚宇博,6279胡連,3042晶技,1711永光,2458義隆,3023信邦,5904寶雅,,,,,3211順達,,,,,,,,
42,"('3218大學光', 6)",3211順達,4966譜瑞-KY,2059川湖,8908欣雄,2308台達電,3374精材,1504東元,,,,,4904遠傳,,,,,,,,
43,"('5287數字', 6)",4904遠傳,5274信驊,9910豐泰,5243乙盛-KY,1476儒鴻,3529力旺,6176瑞儀,,,,,6279胡連,,,,,,,,
44,"('1476儒鴻', 6)",6279胡連,2707晶華,3596智易,3016嘉晶,3529力旺,3443創意,2313華通,,,,,2404漢唐,,,,,,,,
45,"('5903全家', 6)",4927泰鼎-KY,2340光磊,3530晶相光,3023信邦,6706惠特,6592和潤企業,8069元太,,,,,4966譜瑞-KY,,,,,,,,
46,"('3023信邦', 6)",2404漢唐,4105東洋,3022威強電,3707漢磊,5536聖暉,2201裕隆,3532台勝科,,,,,4935茂林-KY,,,,,,,,
47,"('2231為升', 6)",4966譜瑞-KY,4107邦特,4736泰博,2412中華電,6182合晶,2404漢唐,3529力旺,,,,,4105東洋,,,,,,,,
48,"('6176瑞儀', 6)",5274信驊,2545皇翔,3035智原,2105正新,3105穩懋,9917中保科,3443創意,,,,,6504南六,,,,,,,,
49,"('9925新保', 6)",2707晶華,2727王品,5388中磊,1536和大,6592和潤企業,3682亞太電,6592和潤企業,,,,,2727王品,,,,,,,,
50,"('2330台積電', 6)",6278台表科,2428興勤,5522遠雄,1216統一,1102亞泥,3661世芯-KY,2201裕隆,,,,,2010春源,,,,,,,,
51,"('3022威強電', 6)",4105東洋,6510精測,3218大學光,8069元太,8081致新,2845遠東銀,2404漢唐,,,,,2006東和鋼鐵,,,,,,,,
52,,4107邦特,6166凌華,5287數字,5904寶雅,2478大毅,2101南港,9917中保科,,,,,9930中聯資源,,,,,,,,
53,,3044健鼎,2913農林,1229聯華,6533晶心科,3090日電貿,2903遠百,2915潤泰全,,,,,2890永豐金,,,,,,,,
54,,2385群光,9938百和,2458義隆,2634漢翔,2395研華,9941裕融,3682亞太電,,,,,2206三陽工業,,,,,,,,
55,,2428興勤,3443創意,8454富邦媒,4906正文,3376新日興,3665貿聯-KY,2845遠東銀,,,,,2913農林,,,,,,,,
56,,9930中聯資源,9941裕融,2308台達電,1210大成,2330台積電,3036文曄,2101南港,,,,,9937全國,,,,,,,,
57,,6456GIS-KY,6472保瑞,9907統一實,6409旭隼,8016矽創,4123晟德,2903遠百,,,,,3576聯合再生,,,,,,,,
58,,2206三陽工業,6582申豐,1476儒鴻,6589台康生技,3078僑威,2106建大,9941裕融,,,,,2357華碩,,,,,,,,
59,,9937全國,4137麗豐-KY,3059華晶科,6561是方,9945潤泰新,2439美律,3665貿聯-KY,,,,,6244茂迪,,,,,,,,
60,,9938百和,5347世界,3529力旺,1218泰山,8404百和興業-KY,6285啟碁,4123晟德,,,,,6491晶碩,,,,,,,,
61,,3443創意,6579研揚,1582信錦,1789神隆,6223旺矽,2504國產,2439美律,,,,,3413京鼎,,,,,,,,
62,,9941裕融,2108南帝,6706惠特,,6531愛普,3005神基,6285啟碁,,,,,2836高雄銀,,,,,,,,
63,,6472保瑞,5425台半,5903全家,,2375凱美,2206三陽工業,3005神基,,,,,2102泰豐,,,,,,,,
64,,1717長興,5269祥碩,1215卜蜂,,1419新紡,2204中華,2368金像電,,,,,5425台半,,,,,,,,
65,,6582申豐,4157太景*-KY,6182合晶,,6188廣明,6412群電,2206三陽工業,,,,,9921巨大,,,,,,,,
66,,4137麗豐-KY,1565精華,3105穩懋,,5469瀚宇博,1536和大,2204中華,,,,,5269祥碩,,,,,,,,
67,,5347世界,6643M31,1102亞泥,,6756威鋒電子,6446藥華藥,6412群電,,,,,2834臺企銀,,,,,,,,
68,,8131福懋科,3152璟德,8081致新,,3211順達,1503士電,2634漢翔,,,,,3152璟德,,,,,,,,
69,,2441超豐,1795美時,2478大毅,,4904遠傳,3376新日興,6446藥華藥,,,,,8917欣泰,,,,,,,,
70,,2108南帝,5306桂盟,3090日電貿,,6279胡連,3081聯亞,3376新日興,,,,,2474可成,,,,,,,,
71,,5425台半,4576大銀微系統,2395研華,,2404漢唐,1513中興電,3081聯亞,,,,,1722台肥,,,,,,,,
72,,9921巨大,9943好樂迪,6213聯茂,,2027大成鋼,2392正崴,6510精測,,,,,3010華立,,,,,,,,
73,,5269祥碩,1598岱宇,3376新日興,,4966譜瑞-KY,2104國際中橡,2392正崴,,,,,8299群聯,,,,,,,,
74,,2383台光電,2520冠德,2330台積電,,5274信驊,3017奇鋐,2548華固,,,,,1907永豐餘,,,,,,,,
75,,1565精華,9917中保科,8016矽創,,2707晶華,2231為升,4142國光生,,,,,9914美利達,,,,,,,,
