,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2022-06-30),連續三年毛利率大於25%且近四季毛利率也大於25%(2022-06-30),連續三年EPS均大於0且近一季EPS也大於0(2022-06-30),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2022-06-30),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2022-06-30),近6月累積營收年增率連2個月增加(2022-08-10),近12月累積營收年增率連2個月增加(2022-08-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2022-06-30),ROE連續三季成長，且近一季ROE>10%(2022-06-30),毛利率連續三季成長，且近一季毛利率>25%(2022-06-30),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('1560中砂', 10)",4506崇友,4506崇友,4506崇友,9908大台北,4506崇友,2317鴻海,2317鴻海,1103嘉泥,6443元晶,1537廣隆,2607榮運,,6669緯穎,4506崇友,3680家登,1101台泥,2354鴻準,2615萬海,2376技嘉,
1,"('6472保瑞', 8)",6146耕興,6146耕興,1308亞聚,3380明泰,2103台橡,2303聯電,2303聯電,2201裕隆,8462柏文,9802鈺齊-KY,9925新保,,2313華通,2103台橡,3035智原,1110東泥,2360致茂,4966譜瑞-KY,6531愛普,
2,"('8069元太', 8)",6669緯穎,2455全新,6146耕興,2884玉山金,1308亞聚,3023信邦,6412群電,2204中華,1519華城,9910豐泰,2395研華,,3014聯陽,1308亞聚,2458義隆,1216統一,2610華航,9914美利達,6284佳邦,
3,"('6643M31', 8)",2455全新,2360致茂,1723中碳,1227佳格,6146耕興,6412群電,6510精測,2239英利-KY,2367燿華,3035智原,2330台積電,,6121新普,6146耕興,3691碩禾,1589永冠-KY,2618長榮航,2609陽明,,
4,"('2330台積電', 8)",2313華通,3014聯陽,6669緯穎,3680家登,2049上銀,3673TPK-KY,2548華固,2354鴻準,2618長榮航,1476儒鴻,1419新紡,,6269台郡,2049上銀,2498宏達電,1718中纖,3406玉晶光,6202盛群,,
5,"('5347世界', 8)",2360致茂,2337旺宏,3049和鑫,2231為升,1723中碳,3380明泰,3673TPK-KY,2355敬鵬,2539櫻花建,2330台積電,2303聯電,,1589永冠-KY,1723中碳,3034聯詠,1802台玻,5904寶雅,4943康控-KY,,
6,"('3035智原', 8)",3014聯陽,2923鼎固-KY,2455全新,2912統一超,3049和鑫,6643M31,2511太子,2362藍天,2388威盛,5274信驊,2498宏達電,,3260威剛,6669緯穎,9941裕融,2002中鋼,3706神達,2851中再保,,
7,"('6488環球晶', 7)",6121新普,3680家登,6177達麗,3035智原,2455全新,6751智聯服務,3380明泰,2387精元,6451訊芯-KY,9938百和,8046南電,,1609大亞,1515力山,2014中鴻,2009第一銅,4128中天,,,
8,"('2308台達電', 7)",6269台郡,5289宜鼎,2313華通,3218大學光,6177達麗,2102泰豐,6282康舒,2524京城,6576逸達,6670復盛應用,6472保瑞,,9802鈺齊-KY,3049和鑫,2009第一銅,2327國巨,1536和大,,,
9,"('1476儒鴻', 7)",5289宜鼎,8436大江,1434福懋,1229聯華,2313華通,1560中砂,6643M31,2836高雄銀,4743合一,2449京元電子,5347世界,,5876上海商銀,2455全新,3661世芯-KY,2330台積電,8926台汽電,,,
10,"('3023信邦', 7)",1707葡萄王,2231為升,2360致茂,8454富邦媒,2360致茂,,6277宏正,2867三商壽,,2454聯發科,5425台半,,1707葡萄王,6177達麗,3707漢磊,2344華邦電,2332友訊,,,
11,"('5483中美晶', 7)",5457宣德,9925新保,2607榮運,2308台達電,2607榮運,,6751智聯服務,2888新光金,,3705永信,3189景碩,,3596智易,2313華通,2615萬海,2354鴻準,8422可寧衛,,,
12,"('6561是方', 7)",2912統一超,1707葡萄王,9908大台北,1476儒鴻,9908大台北,,2102泰豐,2889國票金,,8069元太,5483中美晶,,4142國光生,1434福懋,,2376技嘉,2707晶華,,,
13,"('3653健策', 7)",3563牧德,2912統一超,3014聯陽,3059華晶科,3014聯陽,,1560中砂,2915潤泰全,,4919新唐,2524京城,,3035智原,2360致茂,,2417圓剛,9937全國,,,
14,"('4105東洋', 7)",2059川湖,3563牧德,6121新普,3529力旺,6121新普,,,3673TPK-KY,,1560中砂,6488環球晶,,5522遠雄,2607榮運,,2441超豐,4137麗豐-KY,,,
15,"('5274信驊', 7)",9910豐泰,2059川湖,3380明泰,1582信錦,2337旺宏,,,3706神達,,3037欣興,5508永信建,,2458義隆,9908大台北,,2454聯發科,1515力山,,,
16,"('2395研華', 7)",3596智易,1903士紙,2337旺宏,5903全家,1537廣隆,,,6191精成科,,,6576逸達,,2308台達電,3014聯陽,,2492華新科,1419新紡,,,
17,"('2458義隆', 7)",4736泰博,3022威強電,6269台郡,2395研華,3680家登,,,6605帝寶,,,3533嘉澤,,3059華晶科,6121新普,,2607榮運,2387精元,,,
18,"('2449京元電子', 7)",5388中磊,4736泰博,2884玉山金,3552同致,5289宜鼎,,,,,,1560中砂,,5903全家,3380明泰,,2618長榮航,6533晶心科,,,
19,"('9940信義', 7)",3218大學光,3035智原,1227佳格,4904遠傳,2637慧洋-KY,,,,,,6561是方,,1215卜蜂,2337旺宏,,2886兆豐金,1308亞聚,,,
20,"('5269祥碩', 7)",5287數字,6462神盾,2328廣宇,6279胡連,8436大江,,,,,,3037欣興,,1102亞泥,6269台郡,,2888新光金,2239英利-KY,,,
21,"('2327國巨', 7)",2458義隆,5522遠雄,2362藍天,5274信驊,2231為升,,,,,,,,1402遠東新,4943康控-KY,,2890永豐金,5536聖暉,,,
22,"('9941裕融', 6)",8454富邦媒,3218大學光,3260威剛,2340光磊,9925新保,,,,,,,,2888新光金,6443元晶,,3008大立光,6589台康生技,,,
23,"('1216統一', 6)",2308台達電,5287數字,1714和桐,9958世紀鋼,1707葡萄王,,,,,,,,6223旺矽,1589永冠-KY,,3017奇鋐,1256鮮活果汁-KY,,,
24,"('3152璟德', 6)",1476儒鴻,2458義隆,3680家登,9937全國,5457宣德,,,,,,,,2511太子,2884玉山金,,3227原相,5243乙盛-KY,,,
25,"('4966譜瑞-KY', 6)",3529力旺,2308台達電,5289宜鼎,3443創意,8358金居,,,,,,,,2838聯邦銀,1227佳格,,3380明泰,8210勤誠,,,
26,"('2707晶華', 6)",6706惠特,1476儒鴻,2637慧洋-KY,6472保瑞,2393億光,,,,,,,,2892第一金,2328廣宇,,3406玉晶光,2727王品,,,
27,"('2303聯電', 6)",5903全家,3529力旺,1532勤美,6244茂迪,3563牧德,,,,,,,,2027大成鋼,5871中租-KY,,3630新鉅科,6605帝寶,,,
28,"('3705永信', 6)",1215卜蜂,6706惠特,2231為升,6491晶碩,4961天鈺,,,,,,,,4935茂林-KY,2362藍天,,3673TPK-KY,1614三洋電,,,
29,"('2344華邦電', 6)",3105穩懋,5903全家,9925新保,5269祥碩,3042晶技,,,,,,,,2204中華,3630新鉅科,,3704合勤控,1307三芳,,,
