,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2021-03-31),連續三年毛利率大於25%且近四季毛利率也大於25%(2021-06-30),連續三年EPS均大於0且近一季EPS也大於0(2021-06-30),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2021-06-30),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2021-06-30),近6月累積營收年增率連2個月增加(2021-08-10),近12月累積營收年增率連2個月增加(2021-08-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2021-06-30),ROE連續三季成長，且近一季ROE>10%(2021-03-31),毛利率連續三季成長，且近一季毛利率>25%(2021-06-30),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('5347世界', 11)",6456GIS-KY,2915潤泰全,2915潤泰全,4576大銀微系統,2915潤泰全,6505台塑化,2317鴻海,1234黑松,2035唐榮,2454聯發科,2534宏盛,5457宣德,1802台玻,3049和鑫,6411晶焱,1102亞泥,6505台塑化,2345智邦,,
1,"('3152璟德', 10)",3090日電貿,2534宏盛,2634漢翔,3450聯鈞,2534宏盛,1301台塑,2454聯發科,1402遠東新,3481群創,1723中碳,1808潤隆,4142國光生,1609大亞,2855統一證,2883開發金,1305華夏,2884玉山金,9914美利達,,
2,"('1476儒鴻', 10)",2373震旦行,5508永信建,3530晶相光,1808潤隆,6191精成科,2303聯電,6505台塑化,1434福懋,2409友達,6592和潤企業,2454聯發科,2354鴻準,3705永信,2404漢唐,2009第一銅,2301光寶科,5871中租-KY,4147中裕,,
3,"('6488環球晶', 9)",2383台光電,2373震旦行,2534宏盛,6285啟碁,5508永信建,1303南亞,2412中華電,1444力麗,2637慧洋-KY,5347世界,2451創見,2905三商,2360致茂,5264鎧勝-KY,1711永光,2324仁寶,2379瑞昱,3596智易,,
4,"('1565精華', 9)",3078僑威,1201味全,6456GIS-KY,9802鈺齊-KY,3450聯鈞,1326台化,1301台塑,1589永冠-KY,1305華夏,2409友達,3481群創,3705永信,6121新普,5457宣德,,2377微星,2633台灣高鐵,8070長華*,,
5,"('1301台塑', 9)",6803崑鼎,8406金可-KY,6191精成科,8358金居,1309台達化,2002中鋼,1303南亞,2201裕隆,1440南紡,9943好樂迪,5347世界,6732昇佳電子,2317鴻海,5469瀚宇博,,2383台光電,1402遠東新,3413京鼎,,
6,"('2455全新', 9)",2385群光,6464台數科,5508永信建,6732昇佳電子,2373震旦行,3045台灣大,1326台化,2323中環,3049和鑫,1303南亞,2409友達,4123晟德,2204中華,5471松翰,,3016嘉晶,2409友達,3078僑威,,
7,"('8016矽創', 9)",5347世界,2454聯發科,3450聯鈞,1723中碳,2383台光電,6488環球晶,2002中鋼,2324仁寶,6505台塑化,3037欣興,2637慧洋-KY,6451訊芯-KY,3023信邦,1227佳格,,3413京鼎,4958臻鼎-KY,8908欣雄,,
8,"('3023信邦', 9)",9943好樂迪,9925新保,3090日電貿,5347世界,3078僑威,2892第一金,1216統一,2352佳世達,1536和大,6116彩晶,3049和鑫,9930中聯資源,2324仁寶,3016嘉晶,,3708上緯投控,2324仁寶,3630新鉅科,,
9,"('2441超豐', 8)",4107邦特,5347世界,1309台達化,2633台灣高鐵,8406金可-KY,2408南亞科,3711日月光投控,2362藍天,8255朋程,3545敦泰,1303南亞,2313華通,2357華碩,6284佳邦,,4938和碩,2356英業達,,,
10,"('2534宏盛', 8)",5904寶雅,2633台灣高鐵,1808潤隆,1477聚陽,6803崑鼎,2880華南金,3045台灣大,2409友達,1301台塑,2707晶華,6531愛普,2723美食-KY,2368金像電,1802台玻,,,2227裕日車,,,
11,"('9938百和', 8)",3131弘塑,9943好樂迪,2031新光鋼,4167松瑞藥,3680家登,5871中租-KY,6488環球晶,2489瑞軒,6533晶心科,2603長榮,8942森鉅,3529力旺,1504東元,5269祥碩,,,2385群光,,,
12,"('1303南亞', 8)",3030德律,4107邦特,2373震旦行,6706惠特,6464台數科,3034聯詠,2892第一金,2501國建,2104國際中橡,2609陽明,2344華邦電,2360致茂,6282康舒,4142國光生,,,2371大同,,,
13,"('4105東洋', 8)",3533嘉澤,5904寶雅,2383台光電,5904寶雅,2454聯發科,5347世界,2408南亞科,2704國賓,1802台玻,8016矽創,2441超豐,6121新普,2890永豐金,4174浩鼎,,,2542興富發,,,
14,"('6411晶焱', 8)",5388中磊,8069元太,1201味全,3023信邦,8358金居,2801彰銀,2880華南金,2809京城銀,1903士紙,1904正隆,2474可成,8150南茂,1301台塑,2354鴻準,,,6176瑞儀,,,
15,"('8086宏捷科', 8)",3023信邦,3131弘塑,3078僑威,3532台勝科,9925新保,2603長榮,3034聯詠,2820華票,6116彩晶,1232大統益,8415大國鋼,6223旺矽,6230超眾,1307三芳,,,2923鼎固-KY,,,
16,"('6548長科*', 8)",5903全家,3030德律,6285啟碁,5903全家,6732昇佳電子,1402遠東新,4904遠傳,2836高雄銀,2355敬鵬,4961天鈺,2327國巨,2367燿華,3708上緯投控,1707葡萄王,,,1434福懋,,,
17,"('8255朋程', 8)",8436大江,2903遠百,8406金可-KY,1789神隆,1723中碳,3105穩懋,5347世界,2838聯邦銀,2027大成鋼,2347聯強,1301台塑,6274台燿,2892第一金,6191精成科,,,5522遠雄,,,
18,"('1723中碳', 8)",6415矽力-KY,3533嘉澤,6803崑鼎,6531愛普,6592和潤企業,2887台新金,2801彰銀,2849安泰銀,1909榮成,9938百和,1802台玻,2888新光金,1605華新,2905三商,,,2809京城銀,,,
