,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2021-03-31),連續三年毛利率大於25%且近四季毛利率也大於25%(2021-06-30),連續三年EPS均大於0且近一季EPS也大於0(2021-06-30),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2021-06-30),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2021-06-30),近6月累積營收年增率連2個月增加(2021-09-10),近12月累積營收年增率連2個月增加(2021-09-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2021-06-30),ROE連續三季成長，且近一季ROE>10%(2021-03-31),毛利率連續三季成長，且近一季毛利率>25%(2021-06-30),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('1303南亞', 10)",6456GIS-KY,2915潤泰全,2915潤泰全,4576大銀微系統,2915潤泰全,6505台塑化,6505台塑化,1315達新,2035唐榮,2454聯發科,2534宏盛,6214精誠,5434崇越,2338光罩,4968立積,1101台泥,2408南亞科,9914美利達,1785光洋科,
1,"('3653健策', 10)",3090日電貿,2534宏盛,2634漢翔,3450聯鈞,2534宏盛,1301台塑,2412中華電,1409新纖,3481群創,1723中碳,1808潤隆,2633台灣高鐵,2618長榮航,2330台積電,2905三商,1210大成,2360致茂,8299群聯,,
2,"('5347世界', 10)",2373震旦行,5508永信建,3530晶相光,1808潤隆,6191精成科,2303聯電,1301台塑,1589永冠-KY,2409友達,6592和潤企業,2454聯發科,2850新產,1308亞聚,5471松翰,2539櫻花建,1303南亞,2923鼎固-KY,2313華通,,
3,"('8255朋程', 10)",2383台光電,2373震旦行,2534宏盛,6285啟碁,5508永信建,1303南亞,2303聯電,1714和桐,2637慧洋-KY,5347世界,2451創見,9904寶成,2356英業達,3563牧德,3708上緯投控,1477聚陽,6278台表科,3374精材,,
4,"('8016矽創', 9)",3078僑威,1201味全,6456GIS-KY,9802鈺齊-KY,3450聯鈞,1326台化,1303南亞,2312金寶,1305華夏,2409友達,3481群創,6464台數科,3450聯鈞,4506崇友,2458義隆,1513中興電,3653健策,5522遠雄,,
5,"('1301台塑', 9)",6803崑鼎,8406金可-KY,6191精成科,8358金居,1309台達化,2002中鋼,1326台化,2354鴻準,1440南紡,9943好樂迪,5347世界,5876上海商銀,6153嘉聯益,5434崇越,8255朋程,1560中砂,2606裕民,2449京元電子,,
6,"('6182合晶', 9)",2385群光,6464台數科,5508永信建,1723中碳,2373震旦行,3045台灣大,2002中鋼,2409友達,3049和鑫,1303南亞,2409友達,2891中信金,3014聯陽,2836高雄銀,2883開發金,1604聲寶,2504國產,2404漢唐,,
7,"('2455全新', 9)",5347世界,2454聯發科,3450聯鈞,5347世界,2383台光電,2884玉山金,1216統一,2511太子,6505台塑化,3037欣興,2637慧洋-KY,2867三商壽,8069元太,1229聯華,9945潤泰新,1605華新,6446藥華藥,2441超豐,,
8,"('5483中美晶', 9)",9943好樂迪,9925新保,3090日電貿,2633台灣高鐵,3078僑威,6488環球晶,3711日月光投控,2823中壽,1536和大,6116彩晶,3049和鑫,3152璟德,1303南亞,3552同致,2615萬海,1714和桐,1503士電,8415大國鋼,,
9,"('6488環球晶', 9)",4107邦特,5347世界,1309台達化,1477聚陽,8406金可-KY,2892第一金,3045台灣大,2923鼎固-KY,8255朋程,3545敦泰,1303南亞,1565精華,1301台塑,2618長榮航,6504南六,1717長興,1440南紡,1503士電,,
10,"('2441超豐', 9)",5904寶雅,2633台灣高鐵,1808潤隆,4167松瑞藥,6803崑鼎,2408南亞科,2884玉山金,3673TPK-KY,1301台塑,2707晶華,6531愛普,2383台光電,3059華晶科,6592和潤企業,,1773勝一,1723中碳,4915致伸,,
11,"('3152璟德', 9)",3131弘塑,9943好樂迪,2031新光鋼,6706惠特,3680家登,2880華南金,6488環球晶,4414如興,6533晶心科,2603長榮,8942森鉅,2849安泰銀,1102亞泥,5425台半,,1785光洋科,9958世紀鋼,2247汎德永業,,
12,"('2379瑞昱', 9)",3030德律,4107邦特,2373震旦行,5904寶雅,6464台數科,5871中租-KY,2892第一金,,2104國際中橡,2609陽明,2344華邦電,2912統一超,3044健鼎,3211順達,,2002中鋼,1409新纖,2607榮運,,
13,"('5425台半', 9)",3533嘉澤,5904寶雅,2383台光電,3023信邦,2454聯發科,3034聯詠,2408南亞科,,1802台玻,8016矽創,2441超豐,3406玉晶光,3380明泰,4915致伸,,2009第一銅,3673TPK-KY,2373震旦行,,
14,"('3105穩懋', 9)",5388中磊,8069元太,1201味全,3532台勝科,8358金居,5347世界,2395研華,,1903士紙,1904正隆,2474可成,5904寶雅,6510精測,2347聯強,,2201裕隆,2312金寶,2608嘉里大榮,,
15,"('8086宏捷科', 9)",3023信邦,3131弘塑,3078僑威,5903全家,9925新保,2801彰銀,2880華南金,,6116彩晶,1232大統益,8415大國鋼,6561是方,1201味全,6472保瑞,,2303聯電,1710東聯,6548長科*,,
16,"('3443創意', 8)",5903全家,3030德律,6285啟碁,1789神隆,6732昇佳電子,2603長榮,3034聯詠,,2355敬鵬,4961天鈺,2327國巨,6669緯穎,3023信邦,2323中環,,2313華通,2351順德,3545敦泰,,
17,"('2534宏盛', 8)",8436大江,2903遠百,8406金可-KY,6531愛普,1723中碳,1402遠東新,4904遠傳,,2027大成鋼,2347聯強,1301台塑,2897王道銀行,5371中光電,2820華票,,2323中環,3708上緯投控,3673TPK-KY,,
18,"('3023信邦', 8)",6415矽力-KY,3533嘉澤,6803崑鼎,6751智聯服務,6592和潤企業,3105穩懋,5347世界,,1909榮成,9938百和,1802台玻,6643M31,5306桂盟,8086宏捷科,,2328廣宇,1702南僑,3312弘憶股,,
19,"('6533晶心科', 8)",8462柏文,3023信邦,3680家登,2009第一銅,2451創見,2887台新金,2801彰銀,,1319東陽,2108南帝,1903士紙,6285啟碁,8255朋程,4958臻鼎-KY,,2338光罩,1444力麗,3006晶豪科,,
20,"('2607榮運', 8)",3705永信,6462神盾,6188廣明,1722台肥,5347世界,3037欣興,2603長榮,,6605帝寶,2615萬海,2376技嘉,1536和大,8210勤誠,3006晶豪科,,2345智邦,2605新興,6582申豐,,
21,"('6239力成', 8)",1702南僑,5903全家,1714和桐,1590亞德客-KY,2633台灣高鐵,2615萬海,2345智邦,,2002中鋼,2014中鴻,8299群聯,6533晶心科,2883開發金,1103嘉泥,,2362藍天,2034允強,3552同致,,
22,"('2449京元電子', 8)",1590亞德客-KY,8436大江,6464台數科,5007三星,6147頎邦,2344華邦電,1402遠東新,,4157太景*-KY,8112至上,2379瑞昱,3228金麗科,2377微星,2049上銀,,2379瑞昱,1315達新,5425台半,,
23,"('4105東洋', 8)",2441超豐,1789神隆,2385群光,2412中華電,1477聚陽,5483中美晶,2409友達,,1314中石化,3228金麗科,2027大成鋼,6732昇佳電子,3090日電貿,1513中興電,,2383台光電,2102泰豐,4935茂林-KY,,
24,"('2383台光電', 8)",2327國巨,8462柏文,2454聯發科,1536和大,6706惠特,8454富邦媒,1102亞泥,,4438廣越,6582申豐,2539櫻花建,2481強茂,6177達麗,2849安泰銀,,2388威盛,4414如興,6533晶心科,,
25,"('2303聯電', 8)",2227裕日車,6279胡連,8358金居,8255朋程,4107邦特,4743合一,2887台新金,,2231為升,6411晶焱,2511太子,2354鴻準,2547日勝生,4107邦特,,2392正崴,1589永冠-KY,2545皇翔,,
26,"('3708上緯投控', 8)",6548長科*,3705永信,9925新保,3037欣興,8069元太,2337旺宏,3481群創,,2023燁輝,6670復盛應用,3545敦泰,1590亞德客-KY,3596智易,5483中美晶,,2395研華,,2031新光鋼,,
27,"('8299群聯', 8)",2207和泰車,1702南僑,1723中碳,8926台汽電,3376新日興,6239力成,3037欣興,,2014中鴻,8046南電,2303聯電,2355敬鵬,2357華碩,4968立積,,2404漢唐,,2375凱美,,
28,"('6411晶焱', 8)",3293鈊象,2723美食-KY,2451創見,6196帆宣,1305華夏,2834臺企銀,2049上銀,,6244茂迪,3152璟德,2603長榮,3706神達,4927泰鼎-KY,2501國建,,2478大毅,,6541泰福-KY,,
29,"('2395研華', 8)",4137麗豐-KY,1590亞德客-KY,5347世界,6548長科*,3131弘塑,8299群聯,2301光寶科,,3228金麗科,2489瑞軒,6202盛群,2880華南金,3443創意,9910豐泰,,2542興富發,,4167松瑞藥,,
30,"('1723中碳', 8)",2455全新,2412中華電,2884玉山金,6510精測,3030德律,2610華航,1476儒鴻,,3552同致,2201裕隆,2609陽明,2823中壽,8112至上,2548華固,,2603長榮,,2614東森,,
31,"('6177達麗', 8)",8422可寧衛,2344華邦電,2882國泰金,2455全新,8039台虹,2618長榮航,2615萬海,,6177達麗,,2401凌陽,6505台塑化,2454聯發科,4536拓凱,,2606裕民,,,,
32,"('2603長榮', 8)",6561是方,2727王品,2633台灣高鐵,3218大學光,3533嘉澤,3406玉晶光,2344華邦電,,1710東聯,,5471松翰,2886兆豐金,2409友達,2498宏達電,,2607榮運,,,,
33,"('1565精華', 8)",3324雙鴻,4123晟德,2883開發金,6561是方,3023信邦,1605華新,5483中美晶,,1307三芳,,8016矽創,3037欣興,8926台汽電,2327國巨,,2610華航,,,,
34,"('3049和鑫', 8)",1216統一,8415大國鋼,1409新纖,2607榮運,3049和鑫,9945潤泰新,2324仁寶,,,,4961天鈺,2330台積電,3481群創,8341日友,,2637慧洋-KY,,,,
35,"('6582申豐', 8)",2313華通,8255朋程,4107邦特,3019亞光,3532台勝科,2609陽明,9904寶成,,,,2458義隆,4919新唐,2301光寶科,2915潤泰全,,2891中信金,,,,
36,"('6548長科*', 8)",3105穩懋,5478智冠,6278台表科,3105穩懋,8436大江,1504東元,8454富邦媒,,,,2615萬海,3665貿聯-KY,1104環泥,2393億光,,2913農林,,,,
37,"('1308亞聚', 8)",3045台灣大,2327國巨,5904寶雅,6491晶碩,1303南亞,1229聯華,4743合一,,,,9904寶成,6182合晶,1722台肥,1614三洋電,,3019亞光,,,,
38,"('3045台灣大', 8)",6180橘子,4174浩鼎,8069元太,3045台灣大,2520冠德,2383台光電,2347聯強,,,,1907永豐餘,2393億光,2912統一超,1476儒鴻,,3036文曄,,,,
39,"('3014聯陽', 7)",1227佳格,3293鈊象,3376新日興,4919新唐,1789神隆,1434福懋,2337旺宏,,,,2481強茂,2049上銀,6582申豐,9958世紀鋼,,3049和鑫,,,,
40,"('2428興勤', 7)",4105東洋,6510精測,2637慧洋-KY,4105東洋,6531愛普,2027大成鋼,6239力成,,,,8046南電,6146耕興,3653健策,8163達方,,3105穩懋,,,,
