,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2022-03-31),連續三年毛利率大於25%且近四季毛利率也大於25%(2022-03-31),連續三年EPS均大於0且近一季EPS也大於0(2022-03-31),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2022-03-31),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2022-03-31),近6月累積營收年增率連2個月增加(2022-05-10),近12月累積營收年增率連2個月增加(2022-05-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2022-03-31),ROE連續三季成長，且近一季ROE>10%(2022-03-31),毛利率連續三季成長，且近一季毛利率>25%(2022-03-31),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('8341日友', 10)",3596智易,2454聯發科,2454聯發科,3443創意,2454聯發科,2330台積電,2330台積電,1234黑松,3552同致,2454聯發科,2454聯發科,3630新鉅科,3443創意,2454聯發科,6582申豐,2356英業達,2882國泰金,6732昇佳電子,,
1,"('3443創意', 9)",3443創意,3443創意,1504東元,6533晶心科,8942森鉅,2308台達電,6505台塑化,1304台聚,6166凌華,9933中鼎,8942森鉅,8942森鉅,6510精測,3630新鉅科,2108南帝,2368金像電,5880合庫金,,,
2,"('5531鄉林', 9)",9940信義,6533晶心科,3596智易,2633台灣高鐵,3443創意,2303聯電,2303聯電,1312國喬,2545皇翔,3035智原,2614東森,3596智易,3045台灣大,8942森鉅,,2377微星,9910豐泰,,,
3,"('5274信驊', 9)",8299群聯,9940信義,3443創意,9933中鼎,6533晶心科,2881富邦金,2891中信金,1313聯成,3680家登,6510精測,1560中砂,9940信義,3231緯創,1504東元,,2449京元電子,2890永豐金,,,
4,"('2605新興', 9)",5289宜鼎,5287數字,6533晶心科,3035智原,9940信義,1216統一,2884玉山金,1314中石化,1736喬山,2610華航,2610華航,5287數字,3008大立光,3596智易,,2634漢翔,2492華新科,,,
5,"('6643M31', 9)",6239力成,3035智原,9940信義,2049上銀,2633台灣高鐵,2891中信金,6488環球晶,1315達新,2547日勝生,2015豐興,8046南電,9933中鼎,4938和碩,3443創意,,,2377微星,,,
6,"('5347世界', 9)",3045台灣大,6510精測,2633台灣高鐵,3533嘉澤,5287數字,2382廣達,2395研華,1319東陽,2605新興,8046南電,2303聯電,3035智原,2885元大金,6533晶心科,,,3231緯創,,,
7,"('6488環球晶', 9)",4551智伸科,5289宜鼎,5287數字,3045台灣大,8299群聯,6488環球晶,5347世界,1402遠東新,5531鄉林,5388中磊,4128中天,2845遠東銀,2317鴻海,9940信義,,,2834臺企銀,,,
8,"('2395研華', 8)",6213聯茂,3533嘉澤,9933中鼎,2607榮運,6510精測,2912統一超,2801彰銀,1409新纖,2511太子,6196帆宣,5269祥碩,8299群聯,1201味全,2633台灣高鐵,,,5903全家,,,
9,"('5287數字', 8)",3014聯陽,2614東森,3035智原,1560中砂,5289宜鼎,2395研華,4938和碩,1434福懋,9943好樂迪,1605華新,2615萬海,6510精測,1402遠東新,5287數字,,,2352佳世達,,,
10,"('3035智原', 8)",1560中砂,1598岱宇,2845遠東銀,9958世紀鋼,3533嘉澤,1101台泥,2887台新金,1714和桐,6547高端疫苗,5274信驊,3105穩懋,3045台灣大,3105穩懋,9933中鼎,,,2809京城銀,,,
11,"('6510精測', 8)",6173信昌電,4551智伸科,8299群聯,5243乙盛-KY,6239力成,5347世界,3037欣興,1718中纖,2331精英,6182合晶,8482商億-KY,1503士電,2881富邦金,3035智原,,,2449京元電子,,,
12,"('2308台達電', 8)",6706惠特,3014聯陽,6510精測,3552同致,2481強茂,2357華碩,6669緯穎,2104國際中橡,6244茂迪,1707葡萄王,5483中美晶,3026禾伸堂,2354鴻準,2049上銀,,,2812台中銀,,,
13,"('2449京元電子', 8)",2015豐興,1560中砂,5289宜鼎,3653健策,1304台聚,4938和碩,2888新光金,2201裕隆,6443元晶,2637慧洋-KY,2609陽明,3530晶相光,1536和大,2845遠東銀,,,2201裕隆,,,
14,"('6166凌華', 8)",8436大江,6706惠特,3533嘉澤,8046南電,4551智伸科,2633台灣高鐵,5483中美晶,2204中華,2727王品,2439美律,6202盛群,2206三陽工業,2883開發金,8299群聯,,,2915潤泰全,,,
15,"('2511太子', 8)",3653健策,8436大江,2614東森,5388中磊,3530晶相光,9910豐泰,3231緯創,2323中環,9910豐泰,3711日月光投控,5274信驊,6213聯茂,2637慧洋-KY,6510精測,,,6456GIS-KY,,,
16,"('2912統一超', 8)",2352佳世達,3653健策,1598岱宇,3665貿聯-KY,3014聯陽,2474可成,2337旺宏,2331精英,2618長榮航,5347世界,2637慧洋-KY,2607榮運,2912統一超,5289宜鼎,,,1314中石化,,,
17,"('4105東洋', 8)",8422可寧衛,8422可寧衛,6239力成,2231為升,2607榮運,1102亞泥,6239力成,2352佳世達,2034允強,2548華固,4536拓凱,3008大立光,2351順德,3533嘉澤,,,3576聯合再生,,,
18,"('2547日勝生', 8)",5388中磊,2231為升,2481強茂,1201味全,9914美利達,3037欣興,2834臺企銀,2362藍天,2035唐榮,8358金居,3189景碩,1309台達化,2890永豐金,2614東森,,,2006東和鋼鐵,,,
19,"('2330台積電', 8)",5269祥碩,1201味全,3045台灣大,5269祥碩,1560中砂,6669緯穎,8299群聯,2501國建,8462柏文,2034允強,2605新興,2634漢翔,3706神達,1598岱宇,,,3152璟德,,,
20,"('5483中美晶', 8)",3529力旺,4128中天,1503士電,3529力旺,6173信昌電,5483中美晶,2610華航,2511太子,6589台康生技,9917中保科,5531鄉林,2015豐興,1582信錦,2023燁輝,,,2838聯邦銀,,,
21,"('9917中保科', 8)",6643M31,2388威盛,1304台聚,6643M31,3008大立光,8464億豐,2618長榮航,2515中工,3228金麗科,6278台表科,2027大成鋼,9958世紀鋼,3702大聯大,6239力成,,,2108南帝,,,
22,"('2637慧洋-KY', 8)",3105穩懋,4157太景*-KY,4551智伸科,1519華城,6706惠特,9904寶成,3406玉晶光,2520冠德,4743合一,8341日友,5478智冠,5243乙盛-KY,2409友達,2481強茂,,,2504國產,,,
23,"('3022威強電', 8)",2308台達電,6166凌華,3530晶相光,2308台達電,1309台達化,3231緯創,2371大同,2524京城,,,2408南亞科,1102亞泥,6257矽格,3045台灣大,,,6005群益證,,,
24,"('5269祥碩', 8)",6412群電,5269祥碩,2206三陽工業,1711永光,2015豐興,2356英業達,1605華新,2534宏盛,,,5347世界,4938和碩,2355敬鵬,3231緯創,,,2204中華,,,
25,"('3105穩懋', 7)",6279胡連,3529力旺,6213聯茂,1722台肥,8436大江,2227裕日車,5274信驊,2547日勝生,,,2498宏達電,5388中磊,3481群創,1503士電,,,1304台聚,,,
26,"('2379瑞昱', 7)",2441超豐,6643M31,3014聯陽,3016嘉晶,3653健策,2354鴻準,2923鼎固-KY,2809京城銀,,,2618長榮航,3665貿聯-KY,1216統一,1304台聚,,,8436大江,,,
27,"('2707晶華', 7)",3036文曄,4506崇友,2607榮運,1614三洋電,1102亞泥,3702大聯大,2313華通,2812台中銀,,,2344華邦電,2231為升,2347聯強,3026禾伸堂,,,5469瀚宇博,,,
28,"('2388威盛', 7)",5471松翰,3105穩懋,9914美利達,1319東陽,1802台玻,2610華航,1722台肥,2820華票,,,2379瑞昱,1201味全,3023信邦,4551智伸科,,,2501國建,,,
29,"('6706惠特', 7)",2385群光,8482商億-KY,1560中砂,2009第一銅,8422可寧衛,2618長榮航,1434福懋,2834臺企銀,,,6488環球晶,2388威盛,3711日月光投控,3530晶相光,,,5530龍巖,,,
30,"('2337旺宏', 7)",4915致伸,1702南僑,6173信昌電,5274信驊,8046南電,3406玉晶光,3532台勝科,2836高雄銀,,,8358金居,5434崇越,2327國巨,2206三陽工業,,,2247汎德永業,,,
31,"('1560中砂', 7)",5483中美晶,2308台達電,6706惠特,3680家登,2303聯電,3044健鼎,5522遠雄,2838聯邦銀,,,6147頎邦,6166凌華,2408南亞科,6213聯茂,,,3019亞光,,,
32,"('6582申豐', 7)",3227原相,6279胡連,1309台達化,6282康舒,2388威盛,5903全家,3443創意,2845遠東銀,,,3037欣興,5269祥碩,1301台塑,3014聯陽,,,2820華票,,,
33,"('5530龍巖', 7)",3211順達,5471松翰,2634漢翔,4105東洋,5269祥碩,5904寶雅,1477聚陽,2849安泰銀,,,8070長華*,2891中信金,2357華碩,2607榮運,,,2103台橡,,,
34,"('8069元太', 7)",3293鈊象,9925新保,2015豐興,8917欣泰,2478大毅,6176瑞儀,3682亞太電,2855統一證,,,2606裕民,6643M31,2801彰銀,9914美利達,,,3673TPK-KY,,,
35,"('3680家登', 7)",6472保瑞,5483中美晶,8436大江,1536和大,3529力旺,2313華通,3576聯合再生,2881富邦金,,,6548長科*,1402遠東新,3034聯詠,1560中砂,,,2511太子,,,
36,"('1565精華', 7)",5274信驊,3227原相,5243乙盛-KY,6182合晶,6643M31,8069元太,3189景碩,2882國泰金,,,9941裕融,2312金寶,2618長榮航,2610華航,,,2897王道銀行,,,
37,"('2108南帝', 7)",6803崑鼎,2707晶華,3653健策,1218泰山,4506崇友,3532台勝科,6278台表科,2883開發金,,,2337旺宏,2010春源,2356英業達,6173信昌電,,,8422可寧衛,,,
38,"('9941裕融', 7)",4105東洋,1256鮮活果汁-KY,2352佳世達,2912統一超,2615萬海,5522遠雄,9941裕融,2888新光金,,,4919新唐,2368金像電,2379瑞昱,3008大立光,,,2707晶華,,,
39,"('5903全家', 7)",8464億豐,5508永信建,1102亞泥,1723中碳,3105穩懋,3443創意,3665貿聯-KY,2897王道銀行,,,8415大國鋼,3260威剛,2892第一金,6706惠特,,,6582申豐,,,
40,"('4904遠傳', 7)",3030德律,3293鈊象,1307三芳,6491晶碩,2368金像電,6592和潤企業,4123晟德,2905三商,,,,5876上海商銀,2382廣達,1309台達化,,,5007三星,,,
41,"('2059川湖', 7)",1515力山,2545皇翔,4938和碩,2227裕日車,8482商億-KY,6269台郡,3653健策,2913農林,,,,2308台達電,2353宏碁,2634漢翔,,,6023元大期,,,
