,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2021-03-31),連續三年毛利率大於25%且近四季毛利率也大於25%(2021-06-30),連續三年EPS均大於0且近一季EPS也大於0(2021-06-30),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2021-06-30),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2021-06-30),近6月累積營收年增率連2個月增加(2021-10-10),近12月累積營收年增率連2個月增加(2021-10-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2021-06-30),ROE連續三季成長，且近一季ROE>10%(2021-03-31),毛利率連續三季成長，且近一季毛利率>25%(2021-06-30),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('5347世界', 11)",6456GIS-KY,2915潤泰全,2915潤泰全,4576大銀微系統,2915潤泰全,6505台塑化,6505台塑化,1234黑松,2035唐榮,2454聯發科,2534宏盛,6643M31,3218大學光,1582信錦,3035智原,1104環泥,4743合一,1216統一,2615萬海,
1,"('8255朋程', 10)",3090日電貿,2534宏盛,2634漢翔,3450聯鈞,2534宏盛,1301台塑,2412中華電,1605華新,3481群創,1723中碳,1808潤隆,6239力成,2458義隆,3218大學光,2009第一銅,1201味全,6176瑞儀,2408南亞科,2344華邦電,
2,"('5425台半', 10)",2373震旦行,5508永信建,3530晶相光,1808潤隆,6191精成科,2303聯電,1301台塑,1714和桐,2409友達,6592和潤企業,2454聯發科,2867三商壽,2337旺宏,2547日勝生,3708上緯投控,1216統一,4128中天,2327國巨,9914美利達,
3,"('6488環球晶', 10)",2383台光電,2373震旦行,2534宏盛,9802鈺齊-KY,5508永信建,1303南亞,2303聯電,2888新光金,2637慧洋-KY,5347世界,2451創見,4123晟德,1536和大,4943康控-KY,2351順德,1444力麗,4551智伸科,2105正新,6271同欣電,
4,"('3045台灣大', 9)",3078僑威,1201味全,6456GIS-KY,8358金居,3450聯鈞,1326台化,1303南亞,2897王道銀行,1305華夏,2409友達,3481群創,3533嘉澤,2454聯發科,8016矽創,2881富邦金,1560中砂,4736泰博,2492華新科,3708上緯投控,
5,"('8086宏捷科', 9)",6803崑鼎,8406金可-KY,6191精成科,1723中碳,1309台達化,2002中鋼,1326台化,5371中光電,1440南紡,9943好樂迪,5347世界,3529力旺,2884玉山金,5820日盛金,4961天鈺,1605華新,6166凌華,2344華邦電,,
6,"('8016矽創', 9)",2385群光,6464台數科,5508永信建,5347世界,2373震旦行,3045台灣大,2002中鋼,6116彩晶,3049和鑫,1303南亞,2409友達,1808潤隆,3189景碩,2375凱美,1590亞德客-KY,1609大亞,2913農林,8454富邦媒,,
7,"('1301台塑', 9)",5347世界,2454聯發科,3450聯鈞,2633台灣高鐵,2383台光電,2884玉山金,1216統一,,6505台塑化,3037欣興,2637慧洋-KY,8044網家,2421建準,1710東聯,8255朋程,1904正隆,4927泰鼎-KY,2337旺宏,,
8,"('3152璟德', 9)",9943好樂迪,9925新保,3090日電貿,4167松瑞藥,3078僑威,6488環球晶,3711日月光投控,,1536和大,6116彩晶,3049和鑫,8462柏文,8341日友,2727王品,2615萬海,2015豐興,1714和桐,9914美利達,,
9,"('2330台積電', 9)",4107邦特,5347世界,1309台達化,6706惠特,8406金可-KY,2892第一金,3045台灣大,,8255朋程,3545敦泰,1303南亞,3131弘塑,2317鴻海,3035智原,9945潤泰新,2027大成鋼,2009第一銅,1605華新,,
10,"('9914美利達', 9)",5904寶雅,2633台灣高鐵,1808潤隆,5904寶雅,6803崑鼎,2408南亞科,2884玉山金,,1301台塑,2707晶華,6531愛普,1315達新,6415矽力-KY,6182合晶,2027大成鋼,2049上銀,,5904寶雅,,
11,"('4105東洋', 9)",3131弘塑,9943好樂迪,2031新光鋼,3023信邦,3680家登,2880華南金,6488環球晶,,6533晶心科,2603長榮,8942森鉅,2393億光,6411晶焱,2637慧洋-KY,,2324仁寶,,1802台玻,,
12,"('6411晶焱', 9)",3030德律,4107邦特,2373震旦行,3532台勝科,6464台數科,5871中租-KY,2892第一金,,2104國際中橡,2609陽明,2344華邦電,3413京鼎,6670復盛應用,3703欣陸,,2330台積電,,1477聚陽,,
13,"('2408南亞科', 9)",3533嘉澤,5904寶雅,2383台光電,5903全家,2454聯發科,3034聯詠,2408南亞科,,1802台玻,8016矽創,2441超豐,3189景碩,3017奇鋐,9937全國,,2332友訊,,1904正隆,,
