,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2022-12-31),連續三年毛利率大於25%且近四季毛利率也大於25%(2022-12-31),連續三年EPS均大於0且近一季EPS也大於0(2022-12-31),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2022-12-31),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2022-12-31),近6月累積營收年增率連2個月增加(2023-03-10),近12月累積營收年增率連2個月增加(2023-03-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2022-12-31),ROE連續三季成長，且近一季ROE>10%(2022-12-31),毛利率連續三季成長，且近一季毛利率>25%(2022-12-31),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('6472保瑞', 9)",6669緯穎,6279胡連,6669緯穎,1711永光,2609陽明,2886兆豐金,2412中華電,1103嘉泥,2501國建,6548長科*,2308台達電,3019亞光,,,,,,,,
1,"('3661世芯-KY', 8)",2439美律,8422可寧衛,3019亞光,2345智邦,2104國際中橡,2884玉山金,3008大立光,1234黑松,1307三芳,3532台勝科,5289宜鼎,1711永光,,,,,,,,
2,"('3293鈊象', 7)",6279胡連,4576大銀微系統,1711永光,4576大銀微系統,6279胡連,3034聯詠,2886兆豐金,2104國際中橡,2727王品,3022威強電,3022威強電,2027大成鋼,,,,,,,,
3,"('2330台積電', 7)",6548長科*,3035智原,2104國際中橡,1229聯華,2027大成鋼,2409友達,2207和泰車,2392正崴,9910豐泰,3023信邦,6409旭隼,2375凱美,,,,,,,,
4,"('2707晶華', 7)",2345智邦,6277宏正,2439美律,3035智原,6548長科*,2887台新金,2884玉山金,2393億光,9958世紀鋼,9945潤泰新,2607榮運,2031新光鋼,,,,,,,,
5,"('3653健策', 7)",6213聯茂,5274信驊,6279胡連,5274信驊,2375凱美,3481群創,2912統一超,2417圓剛,8462柏文,6803崑鼎,6146耕興,8422可寧衛,,,,,,,,
6,"('3152璟德', 7)",8422可寧衛,8482商億-KY,2375凱美,2308台達電,2608嘉里大榮,4743合一,2892第一金,2492華新科,6451訊芯-KY,3450聯鈞,9908大台北,5007三星,,,,,,,,
7,"('2108南帝', 7)",6277宏正,2308台達電,2345智邦,3380明泰,8422可寧衛,2354鴻準,5880合庫金,3682亞太電,3576聯合再生,6146耕興,4968立積,2421建準,,,,,,,,
8,"('1256鮮活果汁-KY', 7)",5274信驊,2373震旦行,6213聯茂,3023信邦,5007三星,2618長榮航,1101台泥,4532瑞智,2239英利-KY,9904寶成,2330台積電,6188廣明,,,,,,,,
9,"('3529力旺', 7)",8482商億-KY,5289宜鼎,2608嘉里大榮,6409旭隼,4576大銀微系統,2371大同,2885元大金,4906正文,9943好樂迪,3017奇鋐,2303聯電,3035智原,,,,,,,,
