,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2021-09-30),連續三年毛利率大於25%且近四季毛利率也大於25%(2021-09-30),連續三年EPS均大於0且近一季EPS也大於0(2021-09-30),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2021-09-30),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2021-09-30),近6月累積營收年增率連2個月增加(2022-01-10),近12月累積營收年增率連2個月增加(2022-01-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2021-09-30),ROE連續三季成長，且近一季ROE>10%(2021-09-30),毛利率連續三季成長，且近一季毛利率>25%(2021-09-30),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('3653健策', 10)",6803崑鼎,1102亞泥,1102亞泥,4576大銀微系統,1102亞泥,2303聯電,2330台積電,1103嘉泥,1444力麗,6803崑鼎,2454聯發科,2845遠東銀,5269祥碩,2845遠東銀,4943康控-KY,1301台塑,2357華碩,2317鴻海,3189景碩,
1,"('3105穩懋', 10)",5457宣德,2454聯發科,6803崑鼎,8069元太,6803崑鼎,2886兆豐金,6505台塑化,1532勤美,6547高端疫苗,2454聯發科,4736泰博,2607榮運,2812台中銀,5269祥碩,,2103台橡,2337旺宏,6415矽力-KY,,
2,"('6415矽力-KY', 10)",6269台郡,8069元太,1904正隆,1444力麗,2454聯發科,1216統一,2303聯電,1718中纖,6589台康生技,8150南茂,6182合晶,2059川湖,6239力成,1536和大,,2108南帝,2101南港,3105穩懋,,
3,"('5347世界', 10)",4736泰博,4736泰博,2454聯發科,6182合晶,8150南茂,2891中信金,1326台化,2317鴻海,4414如興,6756威鋒電子,4128中天,2812台中銀,6756威鋒電子,1104環泥,,2312金寶,6274台燿,2049上銀,,
4,"('4966譜瑞-KY', 9)",6456GIS-KY,6182合晶,1714和桐,6756威鋒電子,3413京鼎,2884玉山金,2881富邦金,2392正崴,6533晶心科,3131弘塑,6756威鋒電子,3324雙鴻,9933中鼎,2607榮運,,2317鴻海,6271同欣電,2615萬海,,
5,"('3035智原', 9)",2015豐興,2923鼎固-KY,8150南茂,8464億豐,1303南亞,2382廣達,2002中鋼,2511太子,3016嘉晶,6223旺矽,6415矽力-KY,6023元大期,6147頎邦,2059川湖,,2328廣宇,3665貿聯-KY,5483中美晶,,
6,"('2330台積電', 9)",8464億豐,8464億豐,1303南亞,6415矽力-KY,8069元太,6488環球晶,1216統一,2605新興,1710東聯,2441超豐,2049上銀,2408南亞科,2376技嘉,2812台中銀,,2330台積電,2108南帝,4743合一,,
7,"('3023信邦', 9)",6415矽力-KY,6415矽力-KY,8069元太,8454富邦媒,5457宣德,2395研華,2891中信金,2812台中銀,2618長榮航,2353宏碁,9908大台北,2609陽明,2428興勤,2851中再保,,2345智邦,6446藥華藥,2227裕日車,,
8,"('2360致茂', 9)",2377微星,1795美時,2323中環,2009第一銅,6269台郡,5347世界,2884玉山金,2820華票,2539櫻花建,2347聯強,2615萬海,2449京元電子,6415矽力-KY,1307三芳,,2356英業達,1507永大,3406玉晶光,,
9,"('5274信驊', 9)",8454富邦媒,5871中租-KY,5457宣德,2049上銀,4736泰博,4938和碩,6488環球晶,3673TPK-KY,3707漢磊,2368金像電,2441超豐,3682亞太電,6177達麗,3324雙鴻,,2360致茂,1785光洋科,1227佳格,,
