,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2022-09-30),連續三年毛利率大於25%且近四季毛利率也大於25%(2022-09-30),連續三年EPS均大於0且近一季EPS也大於0(2022-09-30),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2022-09-30),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2022-09-30),近6月累積營收年增率連2個月增加(2022-11-10),近12月累積營收年增率連2個月增加(2022-11-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2022-09-30),ROE連續三季成長，且近一季ROE>10%(2022-09-30),毛利率連續三季成長，且近一季毛利率>25%(2022-09-30),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('6472保瑞', 9)",2383台光電,5478智冠,2383台光電,2912統一超,2383台光電,2330台積電,2330台積電,1103嘉泥,1519華城,4919新唐,2330台積電,2383台光電,,,,,,,,
1,"('6488環球晶', 8)",4927泰鼎-KY,3030德律,1723中碳,9937全國,1723中碳,2317鴻海,2317鴻海,1104環泥,6443元晶,8404百和興業-KY,9925新保,2834臺企銀,,,,,,,,
2,"('1476儒鴻', 8)",6669緯穎,2912統一超,2834臺企銀,3023信邦,2027大成鋼,2308台達電,2308台達電,1234黑松,6576逸達,2330台積電,2303聯電,5534長虹,,,,,,,,
3,"('2330台積電', 8)",3030德律,9911櫻花,4927泰鼎-KY,2227裕日車,2103台橡,3008大立光,3008大立光,1312國喬,6451訊芯-KY,3705永信,3189景碩,3030德律,,,,,,,,
4,"('6277宏正', 7)",2912統一超,4128中天,5478智冠,1582信錦,5534長虹,2207和泰車,1216統一,1402遠東新,2367燿華,2449京元電子,2524京城,9937全國,,,,,,,,
5,"('3533嘉澤', 7)",9937全國,3023信邦,2881富邦金,2886兆豐金,5478智冠,2382廣達,3711日月光投控,1434福懋,8462柏文,5274信驊,5508永信建,2108南帝,,,,,,,,
6,"('3661世芯-KY', 7)",8150南茂,6411晶焱,6669緯穎,1711永光,3030德律,6488環球晶,2207和泰車,1504東元,4743合一,1560中砂,5347世界,8415大國鋼,,,,,,,,
7,"('6643M31', 7)",9911櫻花,2108南帝,3030德律,2634漢翔,1301台塑,2892第一金,6488環球晶,1909榮成,2388威盛,9802鈺齊-KY,1560中砂,1229聯華,,,,,,,,
8,"('2360致茂', 7)",3023信邦,8415大國鋼,9933中鼎,2308台達電,8150南茂,5880合庫金,2912統一超,2104國際中橡,2539櫻花建,8069元太,6561是方,3374精材,,,,,,,,
9,"('2308台達電', 7)",6411晶焱,8464億豐,1301台塑,6409旭隼,9911櫻花,1101台泥,1101台泥,2204中華,2618長榮航,9910豐泰,6488環球晶,2227裕日車,,,,,,,,
10,"('5483中美晶', 7)",2108南帝,3014聯陽,2912統一超,2345智邦,3023信邦,2885元大金,5871中租-KY,2317鴻海,,1476儒鴻,5425台半,2439美律,,,,,,,,
11,"('8255朋程', 7)",8464億豐,4919新唐,1503士電,2360致茂,6411晶焱,2880華南金,5876上海商銀,2354鴻準,,1537廣隆,6576逸達,1582信錦,,,,,,,,
12,"('6279胡連', 7)",6278台表科,2727王品,2354鴻準,3661世芯-KY,2108南帝,5876上海商銀,2633台灣高鐵,2355敬鵬,,3035智原,5483中美晶,1104環泥,,,,,,,,
13,"('2707晶華', 7)",2227裕日車,2344華邦電,9937全國,2340光磊,8415大國鋼,2633台灣高鐵,9910豐泰,2357華碩,,3037欣興,8046南電,2392正崴,,,,,,,,
14,"('3023信邦', 7)",6803崑鼎,8404百和興業-KY,8150南茂,6589台康生技,8464億豐,9910豐泰,2345智邦,2362藍天,,9938百和,6472保瑞,2727王品,,,,,,,,
15,"('9938百和', 7)",2439美律,2330台積電,9911櫻花,3653健策,1229聯華,2345智邦,2474可成,2363矽統,,2454聯發科,2395研華,3682亞太電,,,,,,,,
16,"('1216統一', 6)",3014聯陽,5306桂盟,3023信邦,5274信驊,3374精材,2474可成,2105正新,2387精元,,6670復盛應用,3533嘉澤,8404百和興業-KY,,,,,,,,
17,"('6414樺漢', 6)",2330台積電,6582申豐,6411晶焱,8917欣泰,6803崑鼎,2105正新,3037欣興,2392正崴,,,3037欣興,1907永豐餘,,,,,,,,
18,"('2520冠德', 6)",6456GIS-KY,4966譜瑞-KY,2108南帝,1789神隆,2504國產,6669緯穎,6669緯穎,2393億光,,,2607榮運,2836高雄銀,,,,,,,,
19,"('3211順達', 6)",5306桂盟,2059川湖,8415大國鋼,3380明泰,6756威鋒電子,5483中美晶,4958臻鼎-KY,2409友達,,,1419新紡,6456GIS-KY,,,,,,,,
20,"('6176瑞儀', 6)",6582申豐,2547日勝生,8464億豐,6561是方,3014聯陽,9921巨大,5269祥碩,2417圓剛,,,2498宏達電,1312國喬,,,,,,,,
21,"('9914美利達', 6)",4966譜瑞-KY,2707晶華,9904寶成,6488環球晶,1104環泥,9904寶成,1476儒鴻,2474可成,,,,4966譜瑞-KY,,,,,,,,
