,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2022-03-31),連續三年毛利率大於25%且近四季毛利率也大於25%(2022-03-31),連續三年EPS均大於0且近一季EPS也大於0(2022-03-31),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2022-03-31),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2022-03-31),近6月累積營收年增率連2個月增加(2022-06-10),近12月累積營收年增率連2個月增加(2022-06-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2022-03-31),ROE連續三季成長，且近一季ROE>10%(2022-03-31),毛利率連續三季成長，且近一季毛利率>25%(2022-03-31),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('3653健策', 11)",2347聯強,2108南帝,2347聯強,5269祥碩,2108南帝,2330台積電,2330台積電,2204中華,6589台康生技,2201裕隆,2520冠德,2347聯強,1310台苯,2347聯強,2108南帝,1216統一,2383台光電,2347聯強,,
1,"('2330台積電', 10)",2108南帝,5269祥碩,2108南帝,3380明泰,5269祥碩,2454聯發科,2412中華電,2417圓剛,2618長榮航,3035智原,2524京城,4958臻鼎-KY,5269祥碩,2108南帝,4968立積,1227佳格,3653健策,8299群聯,,
2,"('3443創意', 10)",4958臻鼎-KY,4576大銀微系統,4958臻鼎-KY,4576大銀微系統,4576大銀微系統,2308台達電,2303聯電,2489瑞軒,2610華航,1560中砂,6472保瑞,5269祥碩,3413京鼎,4958臻鼎-KY,3545敦泰,1304台聚,3005神基,3044健鼎,,
3,"('5274信驊', 9)",5269祥碩,8464億豐,1310台苯,2634漢翔,6274台燿,2303聯電,3008大立光,2520冠德,3576聯合再生,9933中鼎,5530龍巖,3380明泰,3682亞太電,1310台苯,2301光寶科,1305華夏,5434崇越,1227佳格,,
4,"('8069元太', 9)",6274台燿,3227原相,5269祥碩,2540愛山林,3413京鼎,3008大立光,1216統一,2820華票,4438廣越,9802鈺齊-KY,1560中砂,4576大銀微系統,5471松翰,5269祥碩,3443創意,1313聯成,9940信義,2027大成鋼,,
5,"('6223旺矽', 9)",8464億豐,3563牧德,3380明泰,1722台肥,8464億豐,1216統一,2891中信金,2838聯邦銀,6177達麗,3037欣興,3189景碩,3413京鼎,2409友達,3380明泰,2886兆豐金,1326台化,1795美時,2836高雄銀,,
6,"('4736泰博', 9)",3227原相,4506崇友,4576大銀微系統,2308台達電,2204中華,3711日月光投控,3711日月光投控,5531鄉林,,2449京元電子,2395研華,1605華新,6504南六,4576大銀微系統,3707漢磊,1409新纖,3596智易,,,
7,"('2449京元電子', 9)",3596智易,6589台康生技,6274台燿,1476儒鴻,3563牧德,2207和泰車,3045台灣大,5820日盛金,,5274信驊,5534長虹,8464億豐,2355敬鵬,6274台燿,3653健策,1477聚陽,6257矽格,,,
8,"('2520冠德', 9)",3563牧德,2540愛山林,1605華新,2227裕日車,4506崇友,2912統一超,4904遠傳,6414樺漢,,2330台積電,9941裕融,2634漢翔,8069元太,3413京鼎,,1589永冠-KY,1215卜蜂,,,
9,"('2454聯發科', 9)",4506崇友,1598岱宇,8464億豐,2049上銀,9921巨大,2379瑞昱,5347世界,,,3707漢磊,4919新唐,3227原相,2006東和鋼鐵,1605華新,,1722台肥,3704合勤控,,,
10,"('1560中砂', 9)",9921巨大,5471松翰,2634漢翔,8069元太,2368金像電,5876上海商銀,2801彰銀,,,6182合晶,6561是方,3704合勤控,2723美食-KY,8464億豐,,2204中華,6023元大期,,,
11,"('6643M31', 9)",5471松翰,6582申豐,3673TPK-KY,3532台勝科,5471松翰,2633台灣高鐵,2345智邦,,,6223旺矽,3037欣興,3596智易,5425台半,2634漢翔,,2301光寶科,5531鄉林,,,
12,"('5269祥碩', 9)",2404漢唐,4736泰博,3227原相,6472保瑞,2404漢唐,9910豐泰,1402遠東新,,,2454聯發科,6488環球晶,6589台康生技,1589永冠-KY,3673TPK-KY,,2317鴻海,6803崑鼎,,,
13,"('5287數字', 8)",6582申豐,5871中租-KY,3596智易,2360致茂,6582申豐,2345智邦,3037欣興,,,,2337旺宏,3682亞太電,6285啟碁,3227原相,,2328廣宇,3563牧德,,,
14,"('1590亞德客-KY', 8)",1515力山,8422可寧衛,3563牧德,6285啟碁,4736泰博,3037欣興,2301光寶科,,,,2303聯電,1710東聯,6147頎邦,3704合勤控,,2351順德,4167松瑞藥,,,
15,"('4904遠傳', 8)",4736泰博,6576逸達,4506崇友,4904遠傳,5871中租-KY,6669緯穎,4958臻鼎-KY,,,,2344華邦電,1309台達化,5530龍巖,2204中華,,2371大同,5536聖暉,,,
16,"('3037欣興', 8)",5871中租-KY,2308台達電,2540愛山林,3529力旺,8422可寧衛,2049上銀,8454富邦媒,,,,2498宏達電,4736泰博,4306炎洲,3596智易,,2376技嘉,3450聯鈞,,,
17,"('3533嘉澤', 8)",8422可寧衛,2373震旦行,9921巨大,1434福懋,1722台肥,4958臻鼎-KY,2356英業達,,,,2330台積電,1722台肥,6803崑鼎,3563牧德,,2382廣達,8210勤誠,,,
18,"('2379瑞昱', 8)",2308台達電,1476儒鴻,2368金像電,2884玉山金,2308台達電,5269祥碩,6239力成,,,,8046南電,2332友訊,2208台船,4506崇友,,2385群光,2489瑞軒,,,
19,"('6561是方', 8)",2373震旦行,4137麗豐-KY,5471松翰,5243乙盛-KY,2375凱美,1476儒鴻,3406玉晶光,,,,2704國賓,6576逸達,6257矽格,2540愛山林,,2401凌陽,2727王品,,,
20,"('1722台肥', 8)",1476儒鴻,2520冠德,2404漢唐,1773勝一,2373震旦行,9904寶成,2371大同,,,,5483中美晶,1718中纖,3090日電貿,9921巨大,,2441超豐,6223旺矽,,,
21,"('6464台數科', 8)",4137麗豐-KY,6166凌華,6582申豐,6409旭隼,1476儒鴻,2356英業達,1605華新,,,,5347世界,2308台達電,3152璟德,3682亞太電,,2454聯發科,6751智聯服務,,,
22,"('4107邦特', 8)",2227裕日車,2524京城,1309台達化,2351順德,2201裕隆,9914美利達,5274信驊,,,,2454聯發科,2892第一金,1305華夏,2368金像電,,2458義隆,2417圓剛,,,
23,"('5530龍巖', 8)",2520冠德,9940信義,4736泰博,1795美時,4137麗豐-KY,6121新普,1227佳格,,,,,6504南六,3078僑威,1598岱宇,,2520冠德,1307三芳,,,
24,"('3035智原', 8)",9940信義,4968立積,5871中租-KY,3374精材,2227裕日車,3406玉晶光,1229聯華,,,,,2373震旦行,6561是方,1710東聯,,2542興富發,,,,
25,"('2308台達電', 8)",6121新普,8069元太,8422可寧衛,3035智原,2002中鋼,2371大同,2313華通,,,,,2890永豐金,1590亞德客-KY,5471松翰,,2614東森,,,,
26,"('1795美時', 8)",8069元太,4123晟德,1722台肥,1560中砂,2520冠德,5903全家,1722台肥,,,,,2201裕隆,2317鴻海,2404漢唐,,2615萬海,,,,
27,"('4105東洋', 7)",2313華通,5306桂盟,2308台達電,2395研華,2524京城,2352佳世達,8069元太,,,,,2227裕日車,2387精元,6582申豐,,2723美食-KY,,,,
28,"('3023信邦', 7)",4927泰鼎-KY,6472保瑞,2375凱美,2331精英,2049上銀,1229聯華,3532台勝科,,,,,2002中鋼,2105正新,1515力山,,2801彰銀,,,,
29,"('9940信義', 7)",5306桂盟,5522遠雄,2892第一金,3533嘉澤,2609陽明,2923鼎固-KY,3533嘉澤,,,,,6166凌華,1717長興,1309台達化,,2881富邦金,,,,
