,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2022-12-31),連續三年毛利率大於25%且近四季毛利率也大於25%(2022-12-31),連續三年EPS均大於0且近一季EPS也大於0(2022-12-31),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2022-12-31),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2022-12-31),近6月累積營收年增率連2個月增加(2023-03-10),近12月累積營收年增率連2個月增加(2023-03-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2022-12-31),ROE連續三季成長，且近一季ROE>10%(2022-12-31),毛利率連續三季成長，且近一季毛利率>25%(2022-12-31),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('6472保瑞', 9)",6669緯穎,6279胡連,6669緯穎,1711永光,2609陽明,2886兆豐金,2412中華電,1104環泥,2501國建,6548長科*,2308台達電,3019亞光,,,,,,,,
1,"('3661世芯-KY', 8)",2439美律,8422可寧衛,3019亞光,2345智邦,2104國際中橡,2884玉山金,3008大立光,1304台聚,1307三芳,3532台勝科,5289宜鼎,1711永光,,,,,,,,
2,"('2108南帝', 7)",6279胡連,4576大銀微系統,1711永光,4576大銀微系統,6279胡連,3034聯詠,2886兆豐金,1314中石化,2727王品,3022威強電,3022威強電,2609陽明,,,,,,,,
3,"('1256鮮活果汁-KY', 7)",6548長科*,3035智原,2104國際中橡,1229聯華,2027大成鋼,2409友達,2207和泰車,2010春源,9910豐泰,3023信邦,6409旭隼,2439美律,,,,,,,,
4,"('3529力旺', 7)",2345智邦,6277宏正,2439美律,5274信驊,6548長科*,2887台新金,2884玉山金,2204中華,9958世紀鋼,9945潤泰新,2607榮運,2027大成鋼,,,,,,,,
5,"('3152璟德', 7)",6213聯茂,5274信驊,6279胡連,2308台達電,2375凱美,3481群創,2912統一超,2323中環,8462柏文,6803崑鼎,6146耕興,2031新光鋼,,,,,,,,
6,"('3653健策', 7)",8422可寧衛,8482商億-KY,2375凱美,3380明泰,2608嘉里大榮,4743合一,2892第一金,2362藍天,6451訊芯-KY,3450聯鈞,9908大台北,8422可寧衛,,,,,,,,
7,"('3293鈊象', 7)",6277宏正,2308台達電,2345智邦,3023信邦,8422可寧衛,2354鴻準,5880合庫金,2515中工,3576聯合再生,6146耕興,4968立積,5007三星,,,,,,,,
8,"('2330台積電', 7)",5274信驊,2373震旦行,6213聯茂,6409旭隼,5007三星,2618長榮航,1101台泥,2520冠德,2239英利-KY,9904寶成,2330台積電,6188廣明,,,,,,,,
9,"('1476儒鴻', 7)",8482商億-KY,5289宜鼎,2608嘉里大榮,1210大成,4576大銀微系統,2371大同,2885元大金,2524京城,9943好樂迪,3017奇鋐,2303聯電,1304台聚,,,,,,,,
10,"('2707晶華', 7)",2597潤弘,3022威強電,8422可寧衛,1614三洋電,1229聯華,1605華新,2880華南金,2605新興,3552同致,4904遠傳,2498宏達電,8482商億-KY,,,,,,,,
11,"('6146耕興', 6)",2308台達電,6409旭隼,5007三星,2351順德,6202盛群,2542興富發,5871中租-KY,2820華票,2388威盛,2059川湖,6488環球晶,1710東聯,,,,,,,,
12,"('2915潤泰全', 6)",2373震旦行,8341日友,4576大銀微系統,2707晶華,6188廣明,1802台玻,2801彰銀,2838聯邦銀,2367燿華,4551智伸科,3413京鼎,2597潤弘,,,,,,,,
13,"('2520冠德', 6)",5289宜鼎,1419新紡,2421建準,3045台灣大,3035智原,3293鈊象,5876上海商銀,2849安泰銀,4157太景*-KY,2330台積電,3037欣興,2338光罩,,,,,,,,
14,"('4904遠傳', 6)",3023信邦,6576逸達,1229聯華,2887台新金,6277宏正,5522遠雄,2633台灣高鐵,2889國票金,1110東泥,2303聯電,6533晶心科,2208台船,,,,,,,,
15,"('5425台半', 6)",8070長華*,1234黑松,1101台泥,2912統一超,5274信驊,2809京城銀,6669緯穎,2915潤泰全,6166凌華,2356英業達,6561是方,3380明泰,,,,,,,,
16,"('5871中租-KY', 6)",9914美利達,8464億豐,6188廣明,9958世紀鋼,8482商億-KY,2404漢唐,2371大同,2923鼎固-KY,6443元晶,5425台半,2903遠百,2204中華,,,,,,,,
17,"('2455全新', 6)",6409旭隼,5531鄉林,3035智原,8462柏文,2308台達電,3661世芯-KY,5903全家,9904寶成,6153嘉聯益,1216統一,1256鮮活果汁-KY,2328廣宇,,,,,,,,
18,"('6488環球晶', 6)",8341日友,2727王品,1304台聚,3081聯亞,2373震旦行,2889國票金,5904寶雅,9945潤泰新,4142國光生,3376新日興,3189景碩,2855統一證,,,,,,,,
19,"('1795美時', 6)",8210勤誠,2449京元電子,6277宏正,4743合一,3532台勝科,6732昇佳電子,1227佳格,,2545皇翔,3529力旺,1476儒鴻,8070長華*,,,,,,,,
20,"('8069元太', 6)",8464億豐,2337旺宏,5274信驊,1590亞德客-KY,5289宜鼎,3152璟德,3023信邦,,,2915潤泰全,8046南電,1773勝一,,,,,,,,
21,"('1216統一', 6)",4958臻鼎-KY,2327國巨,8482商億-KY,1218泰山,3022威強電,2838聯邦銀,3293鈊象,,,3653健策,,1307三芳,,,,,,,,
22,"('6533晶心科', 6)",2449京元電子,2707晶華,2597潤弘,3673TPK-KY,3023信邦,2108南帝,3374精材,,,1256鮮活果汁-KY,,4306炎洲,,,,,,,,
23,"('3227原相', 6)",2327國巨,9938百和,2338光罩,2395研華,8070長華*,8415大國鋼,2809京城銀,,,8039台虹,,2892第一金,,,,,,,,
24,"('5904寶雅', 6)",2707晶華,6411晶焱,2308台達電,3260威剛,1773勝一,6005群益證,2812台中銀,,,1476儒鴻,,8358金居,,,,,,,,
25,"('3014聯陽', 6)",6269台郡,3563牧德,2373震旦行,6214精誠,9914美利達,4128中天,2404漢唐,,,6472保瑞,,8210勤誠,,,,,,,,
26,"('8436大江', 6)",3045台灣大,3131弘塑,3532台勝科,1503士電,6409旭隼,2634漢翔,3661世芯-KY,,,8069元太,,6576逸達,,,,,,,,
27,"('6277宏正', 6)",9938百和,4736泰博,5289宜鼎,3707漢磊,1301台塑,3227原相,2845遠東銀,,,9802鈺齊-KY,,2606裕民,,,,,,,,
28,"('6561是方', 6)",6411晶焱,6173信昌電,3380明泰,8908欣雄,8341日友,4174浩鼎,2889國票金,,,,,1718中纖,,,,,,,,
29,"('2404漢唐', 6)",3563牧德,3228金麗科,3022威強電,6643M31,1419新紡,2723美食-KY,2101南港,,,,,6492生華科,,,,,,,,
30,"('3443創意', 6)",8112至上,2417圓剛,2501國建,5269祥碩,2606裕民,1513中興電,2903遠百,,,,,3264欣銓,,,,,,,,
31,"('3023信邦', 6)",2347聯強,4105東洋,2328廣宇,2886兆豐金,1234黑松,9958世紀鋼,3152璟德,,,,,8464億豐,,,,,,,,
32,"('2308台達電', 6)",3131弘塑,1707葡萄王,3023信邦,2455全新,3264欣銓,8436大江,2838聯邦銀,,,,,5531鄉林,,,,,,,,
33,"('4137麗豐-KY', 6)",4736泰博,2912統一超,2855統一證,4904遠傳,4961天鈺,1707葡萄王,4123晟德,,,,,2727王品,,,,,,,,
34,"('6409旭隼', 6)",6173信昌電,6146耕興,8070長華*,1536和大,8464億豐,2855統一證,2439美律,,,,,2836高雄銀,,,,,,,,
35,,4105東洋,3081聯亞,1307三芳,2633台灣高鐵,4958臻鼎-KY,6214精誠,2108南帝,,,,,4958臻鼎-KY,,,,,,,,
36,,1707葡萄王,2547日勝生,9914美利達,6510精測,2449京元電子,8926台汽電,6005群益證,,,,,2449京元電子,,,,,,,,
37,,6803崑鼎,1590亞德客-KY,6409旭隼,6244茂迪,2337旺宏,2014中鴻,2204中華,,,,,1614三洋電,,,,,,,,
38,,9910豐泰,9917中保科,1301台塑,6751智聯服務,2327國巨,1808潤隆,2634漢翔,,,,,2337旺宏,,,,,,,,
39,,4915致伸,5471松翰,2892第一金,2542興富發,2351順德,4147中裕,1536和大,,,,,3704合勤控,,,,,,,,
40,,2912統一超,9925新保,8341日友,1504東元,2707晶華,9940信義,6446藥華藥,,,,,2707晶華,,,,,,,,
41,,6146耕興,2395研華,8358金居,1216統一,6269台郡,1312國喬,2723美食-KY,,,,,6411晶焱,,,,,,,,
42,,1590亞德客-KY,2458義隆,8210勤誠,5904寶雅,1723中碳,2362藍天,1503士電,,,,,9945潤泰新,,,,,,,,
43,,9917中保科,4966譜瑞-KY,1210大成,3152璟德,2049上銀,2820華票,3081聯亞,,,,,2347聯強,,,,,,,,
44,,5471松翰,6582申豐,2882國泰金,6282康舒,9938百和,3545敦泰,1513中興電,,,,,3131弘塑,,,,,,,,
45,,3211順達,6643M31,1419新紡,4137麗豐-KY,2607榮運,6230超眾,8436大江,,,,,2887台新金,,,,,,,,
46,,2395研華,5269祥碩,2905三商,3016嘉晶,6411晶焱,1710東聯,2855統一證,,,,,2417圓剛,,,,,,,,
47,,2383台光電,6182合晶,2317鴻海,3552同致,3563牧德,1718中纖,4968立積,,,,,2883開發金,,,,,,,,
48,,5388中磊,4968立積,2606裕民,3529力旺,9945潤泰新,6582申豐,8926台汽電,,,,,4105東洋,,,,,,,,
49,,2441超豐,2455全新,1234黑松,6533晶心科,3131弘塑,1598岱宇,2501國建,,,,,2889國票金,,,,,,,,
50,,2458義隆,4904遠傳,4961天鈺,8454富邦媒,4736泰博,1103嘉泥,1808潤隆,,,,,1312國喬,,,,,,,,
51,,2015豐興,2344華邦電,8464億豐,2227裕日車,6173信昌電,4943康控-KY,4147中裕,,,,,3026禾伸堂,,,,,,,,
52,,4966譜瑞-KY,4128中天,2836高雄銀,3661世芯-KY,4105東洋,8358金居,9940信義,,,,,2881富邦金,,,,,,,,
53,,1232大統益,2059川湖,4958臻鼎-KY,6561是方,1707葡萄王,3563牧德,2867三商壽,,,,,8462柏文,,,,,,,,
54,,8908欣雄,8436大江,2449京元電子,8255朋程,6803崑鼎,2605新興,2820華票,,,,,2207和泰車,,,,,,,,
55,,4927泰鼎-KY,6510精測,1614三洋電,5903全家,3450聯鈞,6244茂迪,1795美時,,,,,2888新光金,,,,,,,,
56,,1215卜蜂,4551智伸科,2337旺宏,1201味全,6146耕興,8213志超,3673TPK-KY,,,,,6116彩晶,,,,,,,,
57,,6643M31,9943好樂迪,2327國巨,3680家登,1308亞聚,2355敬鵬,2332友訊,,,,,2547日勝生,,,,,,,,
58,,8131福懋科,2454聯發科,2351順德,1789神隆,1590亞德客-KY,5478智冠,6230超眾,,,,,2834臺企銀,,,,,,,,
59,,8917欣泰,6177達麗,2707晶華,3443創意,9917中保科,6177達麗,9908大台北,,,,,1308亞聚,,,,,,,,
60,,9930中聯資源,8016矽創,6269台郡,2340光磊,5471松翰,6173信昌電,3380明泰,,,,,2324仁寶,,,,,,,,
61,,5457宣德,3705永信,3045台灣大,3653健策,9925新保,3014聯陽,2707晶華,,,,,5471松翰,,,,,,,,
62,,6176瑞儀,4506崇友,1723中碳,1227佳格,2395研華,6472保瑞,2539櫻花建,,,,,1313聯成,,,,,,,,
63,,5269祥碩,2330台積電,9938百和,1256鮮活果汁-KY,6191精成科,3078僑威,3704合勤控,,,,,2102泰豐,,,,,,,,
64,,2455全新,4123晟德,2607榮運,2412中華電,2383台光電,6589台康生技,1598岱宇,,,,,9925新保,,,,,,,,
65,,4904遠傳,2540愛山林,6411晶焱,2231為升,1513中興電,6277宏正,1103嘉泥,,,,,2357華碩,,,,,,,,
66,,2059川湖,6589台康生技,3563牧德,2105正新,2441超豐,3217優群,9925新保,,,,,3211順達,,,,,,,,
67,,3036文曄,2542興富發,8112至上,2634漢翔,2458義隆,2489瑞軒,4536拓凱,,,,,2323中環,,,,,,,,
68,,6121新普,2723美食-KY,2347聯強,8086宏捷科,4966譜瑞-KY,3530晶相光,6451訊芯-KY,,,,,6191精成科,,,,,,,,
69,,4551智伸科,5425台半,3131弘塑,1326台化,6582申豐,,6504南六,,,,,2383台光電,,,,,,,,
70,,6456GIS-KY,4536拓凱,4736泰博,1795美時,3707漢磊,,2605新興,,,,,5388中磊,,,,,,,,
71,,3596智易,5871中租-KY,6173信昌電,6472保瑞,1104環泥,,5478智冠,,,,,3260威剛,,,,,,,,
72,,3090日電貿,5347世界,2887台新金,2884玉山金,2474可成,,6462神盾,,,,,2353宏碁,,,,,,,,
73,,3312弘憶股,6488環球晶,2417圓剛,1582信錦,9908大台北,,2704國賓,,,,,6214精誠,,,,,,,,
74,,8016矽創,5483中美晶,2883開發金,6443元晶,6643M31,,6472保瑞,,,,,2015豐興,,,,,,,,
75,,3705永信,1216統一,4105東洋,3059華晶科,8131福懋科,,4167松瑞藥,,,,,4966譜瑞-KY,,,,,,,,
76,,4506崇友,5306桂盟,2889國票金,8069元太,3017奇鋐,,6277宏正,,,,,4927泰鼎-KY,,,,,,,,
77,,2330台積電,5904寶雅,1707葡萄王,9937全國,6284佳邦,,2727王品,,,,,2474可成,,,,,,,,
78,,2548華固,3152璟德,2881富邦金,3218大學光,8917欣泰,,6751智聯服務,,,,,2409友達,,,,,,,,
79,,3324雙鴻,4137麗豐-KY,6803崑鼎,,4935茂林-KY,,6605帝寶,,,,,3545敦泰,,,,,,,,
80,,6670復盛應用,1598岱宇,2535達欣工,,5457宣德,,2102泰豐,,,,,8131福懋科,,,,,,,,
81,,5469瀚宇博,3030德律,9910豐泰,,6176瑞儀,,6576逸達,,,,,6547高端疫苗,,,,,,,,
82,,5425台半,2534宏盛,4915致伸,,5269祥碩,,1307三芳,,,,,9904寶成,,,,,,,,
83,,1785光洋科,3529力旺,2912統一超,,6182合晶,,1589永冠-KY,,,,,2014中鴻,,,,,,,,
84,,4536拓凱,6180橘子,3450聯鈞,,2504國產,,,,,,,3017奇鋐,,,,,,,,
85,,3010華立,2388威盛,2888新光金,,2481強茂,,,,,,,3682亞太電,,,,,,,,
86,,5871中租-KY,6462神盾,6146耕興,,2455全新,,,,,,,9930中聯資源,,,,,,,,
87,,5347世界,6533晶心科,3081聯亞,,4904遠傳,,,,,,,4935茂林-KY,,,,,,,,
88,,6488環球晶,4107邦特,2834臺企銀,,2344華邦電,,,,,,,6176瑞儀,,,,,,,,
89,,5483中美晶,5522遠雄,1308亞聚,,3374精材,,,,,,,6451訊芯-KY,,,,,,,,
90,,1216統一,8081致新,1590亞德客-KY,,2059川湖,,,,,,,6182合晶,,,,,,,,
91,,2382廣達,3661世芯-KY,6285啟碁,,6121新普,,,,,,,2880華南金,,,,,,,,
92,,5306桂盟,6561是方,1218泰山,,8436大江,,,,,,,2392正崴,,,,,,,,
93,,3005神基,8255朋程,2324仁寶,,6510精測,,,,,,,2504國產,,,,,,,,
94,,5904寶雅,5903全家,9917中保科,,4551智伸科,,,,,,,2481強茂,,,,,,,,
95,,2404漢唐,2923鼎固-KY,5471松翰,,2454聯發科,,,,,,,2354鴻準,,,,,,,,
96,,4137麗豐-KY,1201味全,9925新保,,6491晶碩,,,,,,,2455全新,,,,,,,,
97,,3030德律,3680家登,2357華碩,,6177達麗,,,,,,,2344華邦電,,,,,,,,
98,,3529力旺,5287數字,3673TPK-KY,,1102亞泥,,,,,,,3006晶豪科,,,,,,,,
99,,6180橘子,8415大國鋼,2331精英,,3042晶技,,,,,,,2633台灣高鐵,,,,,,,,
100,,3078僑威,2539櫻花建,3211順達,,8016矽創,,,,,,,2034允強,,,,,,,,
101,,8454富邦媒,4157太景*-KY,2395研華,,8942森鉅,,,,,,,8436大江,,,,,,,,
102,,4107邦特,2379瑞昱,6191精成科,,3705永信,,,,,,,6510精測,,,,,,,,
103,,2227裕日車,2401凌陽,2383台光電,,4506崇友,,,,,,,6456GIS-KY,,,,,,,,
104,,8081致新,1560中砂,5388中磊,,2330台積電,,,,,,,6230超眾,,,,,,,,
105,,3661世芯-KY,2408南亞科,2362藍天,,2303聯電,,,,,,,3596智易,,,,,,,,
106,,6561是方,3105穩懋,3260威剛,,2548華固,,,,,,,2454聯發科,,,,,,,,
107,,2377微星,1789神隆,1513中興電,,3706神達,,,,,,,2838聯邦銀,,,,,,,,
108,,5903全家,2915潤泰全,2353宏碁,,6670復盛應用,,,,,,,1609大亞,,,,,,,,
109,,9921巨大,2428興勤,2441超豐,,5469瀚宇博,,,,,,,3090日電貿,,,,,,,,
110,,3680家登,3443創意,1714和桐,,3217優群,,,,,,,3042晶技,,,,,,,,
111,,6412群電,6415矽力-KY,6214精誠,,5425台半,,,,,,,2002中鋼,,,,,,,,
112,,5287數字,1702南僑,2458義隆,,6592和潤企業,,,,,,,3312弘憶股,,,,,,,,
113,,3044健鼎,2340光磊,2015豐興,,4536拓凱,,,,,,,8016矽創,,,,,,,,
114,,6239力成,5508永信建,1503士電,,2451創見,,,,,,,2103台橡,,,,,,,,
115,,3665貿聯-KY,3653健策,4966譜瑞-KY,,5871中租-KY,,,,,,,8942森鉅,,,,,,,,
116,,2352佳世達,3014聯陽,6582申豐,,1315達新,,,,,,,2330台積電,,,,,,,,
117,,2385群光,2903遠百,1232大統益,,5347世界,,,,,,,2303聯電,,,,,,,,
118,,2379瑞昱,2614東森,8908欣雄,,6488環球晶,,,,,,,2356英業達,,,,,,,,
119,,1560中砂,6464台數科,1104環泥,,5483中美晶,,,,,,,4123晟德,,,,,,,,
120,,2428興勤,1256鮮活果汁-KY,4927泰鼎-KY,,5306桂盟,,,,,,,6244茂迪,,,,,,,,
121,,3443創意,9941裕融,1215卜蜂,,9939宏全,,,,,,,3324雙鴻,,,,,,,,
122,,6415矽力-KY,2108南帝,2474可成,,3413京鼎,,,,,,,3706神達,,,,,,,,
123,,3653健策,2412中華電,9908大台北,,5904寶雅,,,,,,,6120達運,,,,,,,,
