,出現六次以上：, 連續三年ROE均大於10%且近四季年化ROE也大於10%(2022-06-30),連續三年毛利率大於25%且近四季毛利率也大於25%(2022-06-30),連續三年EPS均大於0且近一季EPS也大於0(2022-06-30),近四季EPS逐季均為正值，近四季EPS總和 x 20=當日股價收盤價(2022-06-30),連續三年稅前淨利率大於10%且近一季稅前淨利率也大於10%(2022-06-30),近6月累積營收年增率連2個月增加(2022-09-10),近12月累積營收年增率連2個月增加(2022-09-10),股價低於淨值且當日成交量較5個交易日平均成交量成長50%以上(2021-03-31),近一季稅前淨利較上季轉虧為盈或近一季稅前淨利較去年同期轉虧為盈，且對應季別營收成長30%以上(2022-06-30),ROE連續三季成長，且近一季ROE>10%(2022-06-30),毛利率連續三季成長，且近一季毛利率>25%(2022-06-30),大股東持股比率 6個月(24週) 以來增加 5% 以上或大股東持股比率 連續3個月 上升,外資連續買超5個交易日以上或投信連續買超5個交易日以上,近一週（5交易日）融券餘額增加且近一月（20交易日）融券餘額增加且近一週（5交易日）券資比也增加,近一週（5交易日）融券餘額增加且券資比>=25%,近20交易日盤整（20%）且今日資減券增,今天成交量高於昨日成交量且今日之5日均量較昨日之5日均量成長30%以上,9日K.D 黃金交叉，K或D值在20以下且9週K.D 黃金交叉，K或D值在20以下,近120個交易日最高股價收盤價高於最低股價收盤價30%以上，且目前股價低於該最高股價之10%，且出現下長T線，或十字線之周K線,過去三個月盤整且今日跳空
0,"('6643M31', 12)",4506崇友,4506崇友,4506崇友,2360致茂,4506崇友,2317鴻海,2317鴻海,1103嘉泥,6443元晶,1537廣隆,2607榮運,4506崇友,1308亞聚,4506崇友,3529力旺,1308亞聚,3105穩懋,2379瑞昱,2637慧洋-KY,
1,"('1560中砂', 11)",6146耕興,6146耕興,1308亞聚,9908大台北,2103台橡,2412中華電,2308台達電,1589永冠-KY,8462柏文,9802鈺齊-KY,9925新保,6669緯穎,2337旺宏,2103台橡,5536聖暉,1319東陽,9921巨大,8454富邦媒,,
2,"('3443創意', 11)",6669緯穎,2455全新,6146耕興,3380明泰,1308亞聚,2308台達電,2303聯電,2474可成,1519華城,9910豐泰,2395研華,1515力山,9802鈺齊-KY,1308亞聚,3552同致,1560中砂,2834臺企銀,6239力成,,
3,"('6472保瑞', 11)",2455全新,2360致茂,1723中碳,2884玉山金,6146耕興,2303聯電,3008大立光,2534宏盛,2367燿華,3035智原,2330台積電,2607榮運,2231為升,6146耕興,3708上緯投控,1589永冠-KY,9914美利達,1229聯華,,
4,"('3529力旺', 10)",2313華通,3014聯陽,6669緯穎,1227佳格,2049上銀,3008大立光,1216統一,2547日勝生,2618長榮航,1476儒鴻,1419新紡,3380明泰,5876上海商銀,2049上銀,1305華夏,1723中碳,2610華航,9917中保科,,
5,"('2395研華', 10)",2360致茂,2337旺宏,3049和鑫,3680家登,1723中碳,1216統一,2891中信金,2834臺企銀,2539櫻花建,2330台積電,2303聯電,6443元晶,5522遠雄,1723中碳,2498宏達電,2027大成鋼,2618長榮航,4123晟德,,
6,"('4536拓凱', 9)",3014聯陽,5871中租-KY,2455全新,2231為升,3049和鑫,3711日月光投控,3711日月光投控,2836高雄銀,2388威盛,8404百和興業-KY,2498宏達電,3630新鉅科,2458義隆,6669緯穎,3443創意,2101南港,1503士電,1789神隆,,
7,"('6279胡連', 9)",6121新普,2923鼎固-KY,6177達麗,2912統一超,2455全新,2382廣達,2382廣達,2845遠東銀,6451訊芯-KY,5274信驊,8046南電,1537廣隆,3231緯創,1515力山,6472保瑞,2328廣宇,6561是方,6491晶碩,,
8,"('5274信驊', 9)",6269台郡,3680家登,2313華通,3218大學光,6177達麗,6488環球晶,6488環球晶,2849安泰銀,6576逸達,9938百和,6472保瑞,1714和桐,9907統一實,3049和鑫,6643M31,2345智邦,9958世紀鋼,6492生華科,,
9,"('2308台達電', 9)",5871中租-KY,5289宜鼎,1434福懋,1229聯華,2313華通,2912統一超,2912統一超,2851中再保,4743合一,6670復盛應用,5347世界,3682亞太電,1314中石化,2455全新,2014中鴻,2352佳世達,5534長虹,6257矽格,,
